SourceTimeStamp,AVG_SPEED,JOB_DONE,claw_ccw,claw_cw,claw_pos,claw_pos_AI,claw_sp_pos,disturbance_pos_end,disturbance_pos_ini,disturbance_value,err,home,x_bwd,x_disturbance,x_done,x_filt_speed,x_fwd,x_pos,x_pos_AI,x_sp_pos,x_speed,y_bwd,y_disturbance,y_done,y_filt_speed,y_fwd,y_pos,y_pos_AI,y_sp_pos,y_speed,z_disturbance,z_done,z_dwn,z_filt_speed,z_pos,z_pos_AI,z_sp_pos,z_speed,z_up,client_id,has_fault
2025-12-14 15:36:21.710000+00:00,-2.13476,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,1.0,1000.0,0.0,-2.8005,0.0,2.55968,7077.0,2.0,-5.40003,1.0,1000.0,0.0,-1.56345,0.0,2.82986,7824.0,1.0,-2.99841,1000.0,0.0,1.0,-2.13476,2.72967,7547.0,1.0,-4.10156,0.0,B,1
2025-12-14 15:36:21.809000+00:00,-2.13476,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,-4.10026,0.0,2.55968,6359.0,2.0,-5.40003,1.0,1000.0,0.0,-2.28093,0.0,2.82986,7409.0,1.0,-2.99841,1000.0,0.0,1.0,-2.13476,2.72967,6967.0,1.0,-4.10156,0.0,B,1
2025-12-14 15:36:21.813000+00:00,-3.11816,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,-4.10026,0.0,2.29999,6359.0,2.0,-2.59693,1.0,1000.0,0.0,-2.28093,0.0,2.67976,7409.0,1.0,-1.50101,1000.0,0.0,1.0,-3.11816,2.51989,6967.0,1.0,-2.0978,0.0,B,1
2025-12-14 15:36:21.910000+00:00,-2.60798,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,-3.3486,0.0,2.0298,5612.0,2.0,-2.70182,1.0,1000.0,0.0,-1.89097,0.0,2.53979,7022.0,1.0,-1.39974,1000.0,0.0,1.0,-2.60798,2.31988,6414.0,1.0,-2.00015,0.0,B,1
2025-12-14 15:36:22.011000+00:00,-2.30406,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,-3.02521,0.0,1.92998,5336.0,2.0,-0.99826,1.0,1000.0,0.0,-1.64535,0.0,2.38968,6607.0,1.0,-1.50101,1000.0,0.0,1.0,-2.30406,2.10974,5833.0,1.0,-2.10142,0.0,B,1
2025-12-14 15:36:22.110000+00:00,-2.20274,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,-2.01174,0.0,1.92998,5336.0,2.0,0.0,1.0,1000.0,0.0,-1.57318,0.0,2.23994,6193.0,1.0,-1.4974,1000.0,0.0,1.0,-2.20274,1.90972,5280.0,1.0,-2.00014,0.0,B,1
2025-12-14 15:36:22.210000+00:00,-2.20274,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,-1.00587,0.0,1.92998,5336.0,2.0,0.0,1.0,1000.0,0.0,-1.53529,0.0,2.23994,5778.0,1.0,-1.4974,1000.0,0.0,1.0,-2.20274,1.90972,4700.0,1.0,-2.00014,0.0,B,1
2025-12-14 15:36:22.212000+00:00,-2.10144,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,-1.00587,0.0,1.92998,5336.0,2.0,0.0,1.0,1000.0,0.0,-1.53529,0.0,2.08984,5778.0,1.0,-1.50101,1000.0,0.0,1.0,-2.10144,1.69994,4700.0,1.0,-2.0978,0.0,B,1
2025-12-14 15:36:22.309000+00:00,-2.10144,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,-0.50293,0.0,1.92998,5336.0,2.0,0.0,1.0,1000.0,0.0,-1.51815,0.0,2.08984,5308.0,1.0,-1.50101,1000.0,0.0,1.0,-2.10144,1.69994,4008.0,1.0,-2.0978,0.0,B,1
2025-12-14 15:36:22.312000+00:00,-2.09962,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1000.0,0.0,0.0,0.0,1000.0,1.0,-0.50293,0.0,1.92998,5336.0,2.0,0.0,1.0,1000.0,0.0,-1.51815,0.0,1.91985,5308.0,1.0,-1.69994,1000.0,0.0,1.0,-2.09962,1.44965,4008.0,1.0,-2.50289,0.0,B,1
