PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
23,0x000a,-0.0868437,0x00000000,2025-12-14T15:09:52.289Z,2025-12-14T15:09:52.289Z
22,0x000a,-0.16623,0x00000000,2025-12-14T15:09:52.289Z,2025-12-14T15:09:52.289Z
21,0x000a,-6.70591e-05,0x00000000,2025-12-14T15:09:52.289Z,2025-12-14T15:09:52.289Z
39,0x000a,-0.300202,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
38,0x000a,-0.101275,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
37,0x000a,-1.09954,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
36,0x000a,-0.0434218,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
35,0x000a,-0.0831152,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
34,0x000a,-3.35295e-05,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
26,0x000a,4.76997,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
25,0x000a,4.95985,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
24,0x000a,4.74971,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
23,0x000a,-0.0434218,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
22,0x000a,-0.0831152,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
21,0x000a,-3.35295e-05,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
8,0x0004,13188,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
7,0x0004,13713,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
6,0x0004,13132,0x00000000,2025-12-14T15:09:52.390Z,2025-12-14T15:09:52.390Z
39,0x000a,-2.60055,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
38,0x000a,0,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
37,0x000a,-3.29861,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
36,0x000a,-0.171812,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
35,0x000a,-0.0921953,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
34,0x000a,-0.549786,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
26,0x000a,4.50991,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
24,0x000a,4.41985,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
23,0x000a,-0.171812,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
22,0x000a,-0.0921953,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
21,0x000a,-0.549786,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
8,0x0004,12469,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
6,0x0004,12220,0x00000000,2025-12-14T15:09:52.491Z,2025-12-14T15:09:52.491Z
26,0x000a,4.29977,0x00000000,2025-12-14T15:09:52.589Z,2025-12-14T15:09:52.589Z
24,0x000a,4.1399,0x00000000,2025-12-14T15:09:52.589Z,2025-12-14T15:09:52.589Z
8,0x0004,11888,0x00000000,2025-12-14T15:09:52.589Z,2025-12-14T15:09:52.589Z
6,0x0004,11446,0x00000000,2025-12-14T15:09:52.589Z,2025-12-14T15:09:52.589Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
37,0x000a,-2.79948,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
36,0x000a,-1.38618,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
35,0x000a,-0.0460977,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
34,0x000a,-1.9242,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
26,0x000a,4.08999,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
25,0x000a,4.94973,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
24,0x000a,3.86972,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
23,0x000a,-1.38618,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
22,0x000a,-0.0460977,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
21,0x000a,-1.9242,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
8,0x0004,11308,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
7,0x0004,13685,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
6,0x0004,10699,0x00000000,2025-12-14T15:09:52.692Z,2025-12-14T15:09:52.692Z
39,0x000a,-4.30049,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
38,0x000a,-0.101271,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
37,0x000a,-5.5013,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
36,0x000a,-1.7438,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
35,0x000a,-0.0230488,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
34,0x000a,-2.36184,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
26,0x000a,3.86972,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
24,0x000a,3.58977,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
23,0x000a,-1.7438,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
22,0x000a,-0.0230488,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
21,0x000a,-2.36184,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
8,0x0004,10699,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
6,0x0004,9925,0x00000000,2025-12-14T15:09:52.791Z,2025-12-14T15:09:52.791Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
38,0x000a,0,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
37,0x000a,-2.79948,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
36,0x000a,-3.02215,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
35,0x000a,-0.0621598,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
34,0x000a,-3.93157,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
26,0x000a,3.65994,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
24,0x000a,3.30982,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
23,0x000a,-3.02215,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
22,0x000a,-0.0621598,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
21,0x000a,-3.93157,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
8,0x0004,10119,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
6,0x0004,9151,0x00000000,2025-12-14T15:09:52.891Z,2025-12-14T15:09:52.891Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
38,0x000a,-0.0976562,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
37,0x000a,-2.70182,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
36,0x000a,-2.55997,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
35,0x000a,-0.0310799,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
34,0x000a,-3.36552,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
26,0x000a,3.4498,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
25,0x000a,4.93996,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
24,0x000a,3.03964,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
23,0x000a,-2.55997,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
22,0x000a,-0.0310799,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
21,0x000a,-3.36552,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
8,0x0004,9538,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
7,0x0004,13658,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
6,0x0004,8404,0x00000000,2025-12-14T15:09:52.992Z,2025-12-14T15:09:52.992Z
39,0x000a,-2.19907,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
38,0x000a,0,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
37,0x000a,-2.79948,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
37,0x000a,-2.6982,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
36,0x000a,-2.3307,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
36,0x000a,-2.26488,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
35,0x000a,-0.0643681,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
35,0x000a,-0.032184,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
34,0x000a,-3.03367,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
34,0x000a,-2.91658,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
26,0x000a,3.22989,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
26,0x000a,3.01975,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
39,0x000a,-2.60055,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
38,0x000a,-0.101275,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
37,0x000a,-3.39988,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
36,0x000a,-2.18315,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
35,0x000a,-0.016092,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
34,0x000a,-2.80739,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
26,0x000a,2.75969,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
25,0x000a,4.92983,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
24,0x000a,2.75969,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
24,0x000a,2.48987,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
24,0x000a,2.14988,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
23,0x000a,-2.3307,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
23,0x000a,-2.26488,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
23,0x000a,-2.18315,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
22,0x000a,-0.0643681,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
22,0x000a,-0.032184,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
22,0x000a,-0.016092,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
21,0x000a,-3.03367,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
21,0x000a,-2.91658,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
21,0x000a,-2.80739,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
8,0x0004,8930,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
8,0x0004,8349,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
8,0x0004,7630,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
7,0x0004,13630,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
6,0x0004,7630,0x00000000,2025-12-14T15:09:53.091Z,2025-12-14T15:09:53.091Z
6,0x0004,6884,0x00000000,2025-12-14T15:09:53.192Z,2025-12-14T15:09:53.192Z
6,0x0004,5944,0x00000000,2025-12-14T15:09:53.291Z,2025-12-14T15:09:53.291Z
36,0x000a,-2.39185,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
35,0x000a,-0.0586837,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
34,0x000a,-3.10364,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
26,0x000a,2.54991,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
24,0x000a,1.8797,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
23,0x000a,-2.39185,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
22,0x000a,-0.0586837,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
21,0x000a,-3.10364,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
8,0x0004,7050,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
6,0x0004,5197,0x00000000,2025-12-14T15:09:53.390Z,2025-12-14T15:09:53.390Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
38,0x000a,0,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
37,0x000a,-2.70182,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
26,0x000a,2.33977,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
25,0x000a,4.9197,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
24,0x000a,1.59975,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
8,0x0004,6469,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
7,0x0004,13602,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
6,0x0004,4423,0x00000000,2025-12-14T15:09:53.492Z,2025-12-14T15:09:53.492Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
38,0x000a,-0.101271,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
37,0x000a,-2.79948,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
36,0x000a,-2.24483,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
35,0x000a,-0.0293419,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
34,0x000a,-2.90273,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
26,0x000a,2.12999,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
24,0x000a,1.32993,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
23,0x000a,-2.24483,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
22,0x000a,-0.0293419,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
21,0x000a,-2.90273,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
8,0x0004,5889,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
6,0x0004,3677,0x00000000,2025-12-14T15:09:53.591Z,2025-12-14T15:09:53.591Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
38,0x000a,0,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
37,0x000a,-2.69821,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
36,0x000a,-2.17312,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
35,0x000a,-0.0653063,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
34,0x000a,-2.8511,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
26,0x000a,1.90972,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
24,0x000a,1.04999,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
23,0x000a,-2.17312,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
22,0x000a,-0.0653063,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
21,0x000a,-2.8511,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
8,0x0004,5280,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
6,0x0004,2903,0x00000000,2025-12-14T15:09:53.691Z,2025-12-14T15:09:53.691Z
39,0x000a,-2.20269,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
37,0x000a,-2.79948,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
36,0x000a,-2.13546,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
35,0x000a,-0.0326531,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
34,0x000a,-2.77466,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
26,0x000a,1.65979,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
25,0x000a,4.90994,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
24,0x000a,0.719763,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
23,0x000a,-2.13546,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
22,0x000a,-0.0326531,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
21,0x000a,-2.77466,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
8,0x0004,4589,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
7,0x0004,13575,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
6,0x0004,1990,0x00000000,2025-12-14T15:09:53.793Z,2025-12-14T15:09:53.793Z
39,0x000a,-4.69835,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
38,0x000a,-0.0976562,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
37,0x000a,-6.10171,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
36,0x000a,-2.16908,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
35,0x000a,-0.0163266,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
34,0x000a,-2.78707,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
26,0x000a,1.43989,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
24,0x000a,0.439815,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
23,0x000a,-2.16908,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
22,0x000a,-0.0163266,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
21,0x000a,-2.78707,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
8,0x0004,3981,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
6,0x0004,1216,0x00000000,2025-12-14T15:09:53.890Z,2025-12-14T15:09:53.890Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
38,0x000a,0,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
37,0x000a,-2.69821,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
36,0x000a,-3.43371,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
35,0x000a,-0.0569914,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
34,0x000a,-4.44439,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
26,0x000a,1.22975,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
24,0x000a,0.169994,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
23,0x000a,-3.43371,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
22,0x000a,-0.0569914,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
21,0x000a,-4.44439,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
14,0x0001,false,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
8,0x0004,3400,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
6,0x0004,470,0x00000000,2025-12-14T15:09:53.993Z,2025-12-14T15:09:53.993Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:09:54.092Z,2025-12-14T15:09:54.092Z
38,0x000a,-0.101275,0x00000000,2025-12-14T15:09:54.092Z,2025-12-14T15:09:54.092Z
37,0x000a,-1.69994,0x00000000,2025-12-14T15:09:54.092Z,2025-12-14T15:09:54.092Z
36,0x000a,-2.76757,0x00000000,2025-12-14T15:09:54.092Z,2025-12-14T15:09:54.092Z
35,0x000a,-0.0284957,0x00000000,2025-12-14T15:09:54.092Z,2025-12-14T15:09:54.092Z
34,0x000a,-3.5713,0x00000000,2025-12-14T15:09:54.092Z,2025-12-14T15:09:54.092Z
29,0x0004,0,0x00000000,2025-12-14T15:09:54.092Z,2025-12-14T15:09:54.092Z
