SourceTimeStamp,AVG_SPEED,JOB_DONE,x_bwd,x_disturbance,x_done,x_filt_speed,x_fwd,x_pos,x_pos_AI,x_sp_pos,x_speed,y_bwd,y_disturbance,y_done,y_filt_speed,y_fwd,y_pos,y_pos_AI,y_sp_pos,y_speed,z_disturbance,z_done,z_dwn,z_filt_speed,z_pos,z_pos_AI,z_sp_pos,z_speed,z_up,client_id,has_fault
2025-12-14 15:10:59.392000+00:00,-2.3726,,,,,-0.08628,,,,,,,,,-1.72107,,6.11979,16920.0,,-1.50101,,,,-2.3726,5.97982,16533.0,,-2.10142,,A,1
2025-12-14 15:10:59.492000+00:00,-2.23701,,,,,-0.04314,,,,,,,,,-1.61104,,5.96969,16505.0,,,,,,-2.23701,5.75991,15925.0,,,,A,1
2025-12-14 15:10:59.593000+00:00,,,,,,,,,,,,,,,,,5.80982,16063.0,,,,,,,5.54977,15344.0,,-2.19907,,A,1
2025-12-14 15:10:59.690000+00:00,-2.21804,,,,,-0.02157,,,,,,,,,-1.55603,,5.65972,15648.0,,-1.59867,,,,-2.21804,5.33999,14764.0,,-2.10142,,A,1
2025-12-14 15:10:59.791000+00:00,-2.15973,,,,,-0.01079,,,,,,,,,-1.57735,,5.50998,15234.0,,-2.99841,,,0.0,-2.15973,5.11972,14155.0,,-4.30049,,A,1
2025-12-14 15:10:59.892000+00:00,-3.23011,,,,,-0.00539,,,,,,,,,-2.28788,,5.31973,14708.0,,-1.90249,,,,-3.23011,4.86979,13464.0,,-2.49928,,A,1
2025-12-14 15:10:59.991000+00:00,-2.86469,,,,,-0.0027,,,,,,0.0,,,-2.09518,,5.16999,14294.0,,-1.49739,,,,-2.86469,4.77973,13215.0,,-0.90061,,A,1
2025-12-14 15:11:00.092000+00:00,-1.88265,,,,,-0.00135,,,,,,,27000.0,,-1.79629,,5.01989,13879.0,,-1.50102,,,,-1.88265,,,,0.0,,A,1
2025-12-14 15:11:00.192000+00:00,-0.94132,,,,,-0.00067,,,,,,,,,-1.64865,,4.94973,13685.0,,-0.70168,,,,-0.94132,,,,,,A,1
2025-12-14 15:11:00.291000+00:00,-0.47066,,,,,-0.00034,,,,,,,,,-1.17516,,,,,0.0,,1.0,,-0.47066,,,,,,A,1
2025-12-14 15:11:00.490000+00:00,-0.23533,,1.0,,0.0,-0.00017,,,,0.0,,1.0,,,-0.58758,,,,0.0,,,0.0,1.0,-0.23533,,,0.0,,,A,1
2025-12-14 15:11:00.591000+00:00,-0.11767,,,,,-8e-05,,,,,,,,,-0.29379,,,,,,,,,-0.11767,,,,,,A,1
2025-12-14 15:11:00.693000+00:00,-0.05883,,,,,-4e-05,,4.68967,12966.0,,,,,,-0.1469,,,,,,,,,-0.05883,4.70992,13022.0,,,,A,1
2025-12-14 15:11:00.791000+00:00,-0.02942,,,,,-2e-05,,4.41985,12220.0,,-1.69994,,,,-0.07345,,,,,,,,,-0.02942,4.49978,12441.0,,-0.69806,,A,1
2025-12-14 15:11:00.891000+00:00,-0.36374,,,,,-0.84998,,4.1399,11446.0,,-5.49768,,,,-0.03672,,4.93996,13658.0,,-0.09766,,,,-0.36374,4.27988,11833.0,,-4.30049,,A,1
2025-12-14 15:11:00.990000+00:00,-2.33212,,,,,-3.17383,,3.86972,10699.0,,-2.70182,,,,-0.06719,,,,,0.0,,,,-2.33212,4.06973,11252.0,,-2.10142,,A,1
2025-12-14 15:11:01.090000+00:00,-2.21677,,,,,-2.93783,,3.52973,9759.0,,-3.39988,,,,-0.0336,,,,,,,,,-2.21677,3.80968,10533.0,,-2.60055,,A,1
2025-12-14 15:11:01.190000+00:00,-2.40866,,,,,-3.16886,,3.25991,9013.0,,,,,,-0.0168,,4.92983,13630.0,,,,,,-2.40866,3.5999,9953.0,,,,A,1
2025-12-14 15:11:01.291000+00:00,,,,,,,,2.97996,8239.0,,-2.6982,,,,,,,,,-0.10128,,,,,3.38976,9372.0,,-2.0978,,A,1
2025-12-14 15:11:01.392000+00:00,-2.25323,,,,,-2.93353,,2.70978,7492.0,,-2.79948,,,,-0.05904,,,,,0.0,,,,-2.25323,3.16985,8764.0,,-2.10142,,A,1
2025-12-14 15:11:01.490000+00:00,-2.17732,,,,,-2.86651,,2.42983,6718.0,,-2.70182,,,,-0.02952,,4.9197,13602.0,,,,,,-2.17732,2.95971,8183.0,,-2.19908,,A,1
2025-12-14 15:11:01.589000+00:00,-2.1882,,,,,-2.78416,,2.14988,5944.0,,-2.79948,,,,-0.01476,,,,,-0.10127,,,,-2.1882,2.74993,7603.0,,-2.10142,,A,1
2025-12-14 15:11:01.691000+00:00,-2.14481,,,,,-2.79182,,1.8797,5197.0,,-2.79948,,,,-0.05801,,,,,0.0,,,,-2.14481,2.53979,7022.0,,-2.0978,,A,1
2025-12-14 15:11:01.792000+00:00,-2.1213,,,,,-2.79565,,1.59975,4423.0,,-2.70182,,,,-0.02901,,4.90994,13575.0,,,,,,-2.1213,2.31988,6414.0,,-2.10142,,A,1
2025-12-14 15:11:01.892000+00:00,-2.11136,,,,,-2.74874,,1.32993,3677.0,,-2.79948,,,,-0.0145,,,,,-0.09766,,,,-2.11136,2.10974,5833.0,,-2.19908,,A,1
2025-12-14 15:11:01.991000+00:00,-2.15522,,,,,-2.77411,,0.99971,2764.0,,-6.00043,,0.0,,-0.05608,,4.89981,13547.0,,-0.10128,,,,-2.15522,1.84968,5114.0,,-4.70197,,A,1
2025-12-14 15:11:02.089000+00:00,-3.42859,,,,,-4.38727,,0.71976,1990.0,,,,,,-0.07868,,4.83977,13381.0,,,,,,-3.42859,1.6399,4534.0,,,,A,1
2025-12-14 15:11:02.190000+00:00,,,,,,,,,,,-2.79948,,,,,,,,,-0.6004,,,,,,,,-2.0978,,A,1
2025-12-14 15:11:02.289000+00:00,-2.7632,,,,,-3.59337,,0.43982,1216.0,,-2.79948,,,,-0.33954,,4.68967,12966.0,,-1.50101,,,,-2.7632,1.42976,3953.0,,-2.10142,,A,1
2025-12-14 15:11:02.391000+00:00,-2.43231,,0.0,,,-3.19643,,0.16999,470.0,,-2.69821,,,,-0.92028,,4.5298,12524.0,,-1.59867,,,,-2.43231,1.20985,3345.0,,-2.19907,,A,1
2025-12-14 15:11:02.489000+00:00,-2.31569,,,,,-2.94732,,0.0,0.0,,-1.69994,,,,-1.25947,,4.3797,12109.0,,-1.50101,,,,-2.31569,0.99971,2764.0,,-2.10142,,A,1
2025-12-14 15:11:02.590000+00:00,-2.20855,,,,,-2.32363,,,,,0.0,,,,-1.38024,,4.22996,11695.0,,-1.4974,,,,-2.20855,0.78993,2184.0,,-2.0978,,A,1
2025-12-14 15:11:02.690000+00:00,-2.15318,,,,,-1.16181,,,,,,,,,-1.43882,,4.06973,11252.0,,-1.60229,,,,-2.15318,0.56966,1575.0,,-2.20269,,A,1
2025-12-14 15:11:02.791000+00:00,-2.17793,,,,,-0.58091,,,,,,,,,-1.52055,,3.91999,10838.0,,-1.4974,,,,-2.17793,0.35988,995.0,,-2.0978,,A,1
2025-12-14 15:11:02.892000+00:00,-2.13787,,,,1.0,-0.29045,,,,,,,,,-1.50897,,3.73987,10340.0,,-1.80121,,,0.0,-2.13787,0.10995,304.0,,-2.49928,,A,1
2025-12-14 15:11:02.992000+00:00,,,,,,,,,,,,,,,,,3.57964,9897.0,,,,,,,0.01989,55.0,,,,A,1
2025-12-14 15:11:03.090000+00:00,-2.31857,,,,,-0.14523,,,,,,,,,-1.65509,,3.4299,9483.0,,-1.60229,,,,-2.31857,,,,-0.90061,,A,1
2025-12-14 15:11:03.190000+00:00,-1.60959,,,,,-0.07261,,,,,,,,,-1.62869,,3.2798,9068.0,,-2.99841,,,,-1.60959,,,,0.0,,A,1
2025-12-14 15:11:03.290000+00:00,-0.8048,,,,,-0.03631,,,,,,,,,-2.31355,,3.11994,8626.0,,-1.59867,,,,-0.8048,,,,,,A,1
2025-12-14 15:11:03.391000+00:00,-0.4024,,,,,-0.01815,,,,,,,,,-1.95611,,2.96984,8211.0,,-1.50101,,1.0,,-0.4024,,,,,,A,1
2025-12-14 15:11:03.490000+00:00,-0.2012,,,,,-0.00908,,,,,,,,,-1.72856,,2.81973,7796.0,,,,,,-0.2012,,,,,,A,1
2025-12-14 15:11:03.591000+00:00,-0.1006,,,,,-0.00454,,,,,,,,,-1.61479,,2.65987,7354.0,,-1.59867,,,,-0.1006,,,,,,A,1
2025-12-14 15:11:03.691000+00:00,-0.0503,,,,,-0.00227,,,,,,,,,-1.60673,,2.47975,6856.0,,-1.80121,,,,-0.0503,,,,,,A,1
2025-12-14 15:11:03.790000+00:00,-0.02515,,,,,-0.00113,,,,,,,,,-1.70397,,2.31988,6414.0,,,,,,-0.02515,,,,,,A,1
2025-12-14 15:11:03.891000+00:00,,,,,,,,,,,,,,,,,2.16978,5999.0,,-1.59867,,,,,,,,,,A,1
2025-12-14 15:11:03.990000+00:00,-0.01257,,,,,-0.00057,,,,,,,,,-1.65132,,2.01968,5584.0,,-1.50101,,,,-0.01257,,,,,,A,1
2025-12-14 15:11:04.090000+00:00,-0.00629,,,,,-0.00028,,,,,,,,,-1.57617,,1.85981,5142.0,,,,,,-0.00629,,,,,,A,1
2025-12-14 15:11:04.191000+00:00,-0.00314,,,,,-0.00014,,,,,,,,,-1.53859,,1.70971,4727.0,,-1.59867,,,,-0.00314,,,,,,A,1
2025-12-14 15:11:04.294000+00:00,-0.00157,,,,,-7e-05,,,,,,,,,-1.56863,,1.55997,4313.0,,-2.99841,,,,-0.00157,,,,,,A,1
2025-12-14 15:11:04.389000+00:00,-0.00079,,,,,-4e-05,,,,,,,,,-2.28352,,1.36972,3787.0,,-1.90249,,,,-0.00079,,,,,,A,1
2025-12-14 15:11:04.490000+00:00,-0.00039,,,,,-2e-05,,,,,,,,,-2.093,,1.21998,3373.0,,-1.4974,,,,-0.00039,,,,,,A,1
2025-12-14 15:11:04.591000+00:00,-0.0002,,,,,-1e-05,,,,,,,,,-1.7952,,1.06988,2958.0,,,,,,-0.0002,,,,,,A,1
2025-12-14 15:11:04.690000+00:00,,,,,,,,,,,,,,,,,0.90965,2515.0,,-1.50101,,,,,,,,,,A,1
2025-12-14 15:11:04.792000+00:00,-0.0001,,,,,-0.0,,,,,,,,,-1.64811,,0.75991,2101.0,,-1.60229,,,,-0.0001,,,,,,A,1
2025-12-14 15:11:04.893000+00:00,-5e-05,,,,,-0.0,,,,,,,,,-1.6252,,0.60981,1686.0,,-1.4974,,,,-5e-05,,,,,,A,1
2025-12-14 15:11:04.990000+00:00,-2e-05,,,,,-0.0,,,,,,,,,-1.5613,,0.41992,1161.0,,-1.50101,,,,-2e-05,,,,,,A,1
2025-12-14 15:11:05.090000+00:00,-1e-05,,,,,-0.0,,,,,,0.0,,,-1.53115,,0.26982,746.0,,-1.89887,,,,-1e-05,,,,,,A,1
2025-12-14 15:11:05.191000+00:00,-1e-05,,,,,-0.0,,,,,,,,,-1.71501,,0.11972,331.0,,-1.50101,,,,-1e-05,,,,,,A,1
2025-12-14 15:11:05.291000+00:00,-0.0,,,,,-0.0,,,,,,,,,-1.60801,,0.01989,55.0,,,,,,-0.0,,,,,,A,1
2025-12-14 15:11:05.392000+00:00,-0.0,,,,,-0.0,,,,,,,,,-1.55451,,,,,-0.99826,,,,-0.0,,,,,,A,1
2025-12-14 15:11:05.491000+00:00,-0.0,,,,,-0.0,,,,,,,,,-1.27639,,,,,,,,,-0.0,,,,,,A,1
2025-12-14 15:11:05.589000+00:00,,1.0,,,,,,,,8.0,,,,1.0,,,,,9.0,0.0,,,,,,,10.0,,,A,1
2025-12-14 15:11:05.690000+00:00,-0.0,0.0,,,0.0,-0.0,1.0,,,,,,,0.0,-0.63819,1.0,,,,,,0.0,,-0.0,,,,,1.0,A,1
2025-12-14 15:11:05.791000+00:00,-0.0,,,,,-0.0,,,,,,,,,-0.3191,,,,,,,,,-0.0,,,,,,A,1
2025-12-14 15:11:05.892000+00:00,-0.0,,,,,-0.0,,0.10995,304.0,,1.09954,,,,-0.15955,,0.0897,248.0,,0.69806,,,,-0.0,0.04991,138.0,,0.3002,,A,1
2025-12-14 15:11:05.990000+00:00,0.1501,,,,,0.54977,,0.37977,1050.0,,2.69821,,,,0.26926,,0.2398,663.0,,1.50101,,,,0.1501,0.25969,718.0,,2.0978,,A,1
2025-12-14 15:11:06.092000+00:00,1.12395,,,,,1.62399,,0.65972,1824.0,,2.79948,,,,0.88514,,0.3899,1078.0,,1.50101,,,,1.12395,0.47996,1327.0,,2.20269,,A,1
2025-12-14 15:11:06.192000+00:00,1.66332,,,,,2.21173,,0.9299,2571.0,,2.70182,,,,1.19307,,0.54977,1520.0,,1.59867,,,,1.66332,0.68974,1907.0,,2.0978,,A,1
2025-12-14 15:11:06.294000+00:00,1.88056,,,,,2.45678,,1.20985,3345.0,,2.79948,,,,1.39587,,0.69987,1935.0,,1.50101,,,,1.88056,0.89988,2488.0,,2.10142,,A,1
2025-12-14 15:11:06.390000+00:00,,,,,,,,1.53971,4257.0,,,,,,,,0.87999,2433.0,,,,,,,1.15994,3207.0,,,,A,1
2025-12-14 15:11:06.489000+00:00,1.99099,,,,,2.62813,,1.81966,5031.0,,3.29861,,,,1.44844,,1.03986,2875.0,,1.80122,,,,1.99099,1.36972,3787.0,,2.60055,,A,1
2025-12-14 15:11:06.590000+00:00,2.29577,,,,,2.96337,,2.08984,5778.0,,5.5013,,,,1.62483,,1.18996,3290.0,,3.09968,,,,2.29577,1.58999,4396.0,,4.30049,,A,1
2025-12-14 15:11:06.691000+00:00,3.29813,,,,,4.23234,,2.36979,6552.0,,2.79948,,,,2.36226,,1.3397,3704.0,,1.4974,,,,3.29813,1.79977,4976.0,,2.0978,,A,1
2025-12-14 15:11:06.791000+00:00,2.69797,,,,,3.51591,,2.63997,7299.0,,2.70182,,,,1.92983,,1.49993,4147.0,,1.60229,,,,2.69797,2.00991,5557.0,,2.10142,,A,1
2025-12-14 15:11:06.889000+00:00,2.39969,,,,,3.10887,,2.91992,8073.0,,2.79948,,,,1.76606,,1.64967,4561.0,,1.4974,,,,2.39969,2.21969,6137.0,,2.0978,,A,1
2025-12-14 15:11:06.992000+00:00,2.24875,,,,,2.95417,,3.24978,8985.0,,3.29861,,,,1.63173,,1.82979,5059.0,,1.80121,,,,2.24875,2.47975,6856.0,,2.60055,,A,1
2025-12-14 15:11:07.090000+00:00,2.42465,,,,,3.12639,,3.52973,9759.0,,2.79948,,,,1.71647,,1.98966,5501.0,,1.59867,,,,2.42465,2.68989,7437.0,,2.10142,,A,1
2025-12-14 15:11:07.190000+00:00,2.26303,,,,,2.96293,,3.79991,10506.0,,,,,,1.65757,,2.13976,5916.0,,,,,,2.26303,2.90979,8045.0,,,,A,1
2025-12-14 15:11:07.293000+00:00,,,,,,,,4.07986,11280.0,,2.70182,,,,,,2.28986,6331.0,,1.50101,,,,,3.11994,8626.0,,2.19908,,A,1
2025-12-14 15:11:07.390000+00:00,2.23105,,,,,2.83238,,4.35981,12054.0,,2.79948,,,,1.57929,,2.44973,6773.0,,1.50101,,,,2.23105,3.32972,9206.0,,2.10142,,A,1
2025-12-14 15:11:07.491000+00:00,2.16624,,,,,2.81593,,4.62999,12801.0,,2.79948,,,,1.54015,,2.59983,7188.0,,1.59867,,,,2.16624,3.54999,9815.0,,2.0978,,A,1
2025-12-14 15:11:07.591000+00:00,2.13202,,,27000.0,,2.8077,,4.90994,13575.0,,2.70182,,,,1.56941,,2.74993,7603.0,,1.50101,,,,2.13202,3.75977,10395.0,,2.20269,,A,1
2025-12-14 15:11:07.692000+00:00,2.16735,,,,,2.75476,,5.07993,14045.0,,4.49942,,,,1.53521,,2.93981,8128.0,,3.39988,,,,2.16735,4.01982,11114.0,,4.69835,,A,1
2025-12-14 15:11:07.792000+00:00,3.43285,,,,,3.62709,,,,,0.0,,,,2.46755,,3.08992,8543.0,,1.50101,,,,3.43285,4.22996,11695.0,,2.10142,,A,1
2025-12-14 15:11:07.890000+00:00,2.76714,,,,,1.81355,,5.0897,14072.0,,0.09766,,,,1.98428,,3.23966,8957.0,,1.4974,,,,2.76714,4.43974,12275.0,,2.0978,,A,1
2025-12-14 15:11:07.992000+00:00,2.43247,,,,,0.9556,,5.09983,14100.0,,0.10128,,,,1.74084,,3.39988,9400.0,,1.60228,,,,2.43247,4.64988,12856.0,,2.10142,,A,1
2025-12-14 15:11:08.092000+00:00,2.26694,,,,,0.52844,,,,,,,,,1.67156,,3.57964,9897.0,,,27000.0,,,2.26694,4.90994,13575.0,,,,A,1
2025-12-14 15:11:08.190000+00:00,,,,0.0,,,,5.10995,14128.0,,0.0,,,,,,3.73987,10340.0,,1.7976,,,,,5.0897,14072.0,,2.60055,,A,1
2025-12-14 15:11:08.291000+00:00,2.43375,,,,,0.26422,,5.21991,14432.0,,0.10127,,,,1.73458,,3.88997,10755.0,,1.60229,,,,2.43375,5.09983,14100.0,,1.7976,,A,1
2025-12-14 15:11:08.391000+00:00,2.11567,,,,,0.18274,,5.49986,15206.0,,1.09954,,,,1.66843,,4.03971,11169.0,,1.50101,,,,2.11567,,,,0.10128,,A,1
2025-12-14 15:11:08.492000+00:00,1.10847,,,,,0.64114,,5.7798,15980.0,,2.79948,,,,1.58472,,4.19994,11612.0,,1.4974,0.0,,,1.10847,5.10995,14128.0,,0.0,,A,1
2025-12-14 15:11:08.592000+00:00,0.55424,,,,,1.72031,,6.04999,16727.0,,2.79948,,,,1.54106,,4.34968,12026.0,,1.60229,,,,0.55424,,,,0.10127,,A,1
2025-12-14 15:11:08.690000+00:00,0.32775,,,,,2.2599,,6.32993,17501.0,,2.70182,,,,1.57167,,4.49978,12441.0,,1.4974,,,,0.32775,5.30997,14681.0,,0.0,,A,1
2025-12-14 15:11:08.789000+00:00,0.16388,,,,,2.48086,,6.65979,18413.0,,6.09809,,,,1.53454,,4.68967,12966.0,,3.39988,,,,0.16388,5.56966,15399.0,,4.59708,,A,1
2025-12-14 15:11:08.891000+00:00,2.38048,,,,,4.28947,,6.92998,19160.0,,,,,,2.46721,,4.83977,13381.0,,,,,,2.38048,5.7798,15980.0,,,,A,1
2025-12-14 15:11:08.991000+00:00,,,,,,,,7.20992,19934.0,,2.70183,,27000.0,,,,4.98987,13796.0,,1.50101,,,,,5.99971,16588.0,,2.10142,,A,1
2025-12-14 15:11:09.092000+00:00,2.24095,,,,,3.49565,,7.48987,20708.0,,2.79948,,,,1.98411,,5.0897,14072.0,,,,,,2.24095,6.20985,17169.0,,2.19907,,A,1
2025-12-14 15:11:09.191000+00:00,2.22001,,,,,3.14756,,,,,,,,,1.74256,,,,,0.99826,,,,2.22001,,,,2.10142,,A,1
2025-12-14 15:11:09.292000+00:00,2.16071,,,,,2.97352,0.0,7.75969,21454.0,,2.69821,,,,1.37041,,,,,0.0,,,,2.16071,6.41999,17750.0,,,,A,1
2025-12-14 15:11:09.391000+00:00,2.13107,,,,,2.83586,,8.03964,22228.0,,2.79948,,,,0.68521,,,,,,,,,2.13107,6.6399,18358.0,,2.19908,,A,1
2025-12-14 15:11:09.491000+00:00,2.16507,,,,,2.81767,,8.19987,22671.0,,1.60229,,,,0.3426,,5.09983,14100.0,,0.10128,,,,2.16507,6.84968,18938.0,,2.0978,,A,1
2025-12-14 15:11:09.592000+00:00,2.13143,,,,,2.20998,,,,,0.0,,,,0.22194,,,,,0.0,,,,2.13143,7.09997,19630.0,,2.50289,,A,1
2025-12-14 15:11:09.692000+00:00,2.31716,,,,,1.10499,,,,,,,0.0,,0.11097,,5.10995,14128.0,,0.10127,,,,2.31716,7.31988,20238.0,,2.19908,,A,1
2025-12-14 15:11:09.792000+00:00,2.25812,,,,1.0,0.55249,,,,,,,,,0.10612,,5.16999,14294.0,,,,,,2.25812,7.52966,20818.0,,,,A,1
2025-12-14 15:11:09.890000+00:00,,,,,,,,,,,,,,,,,5.31973,14708.0,,0.60041,,,,,7.7398,21399.0,,2.0978,,A,1
2025-12-14 15:11:09.992000+00:00,2.17796,,,,,0.27625,,,,,,,,,0.35326,,5.47996,15151.0,,3.09968,,,,2.17796,7.95971,22007.0,,4.30049,,A,1
2025-12-14 15:11:10.090000+00:00,3.23923,,,,,0.13812,,,,,,,,,1.72647,,5.6297,15565.0,,1.4974,,,,3.23923,8.16985,22588.0,,2.10142,,A,1
2025-12-14 15:11:10.190000+00:00,2.67032,,,,,0.06906,,,,,,,,,1.61193,,5.7798,15980.0,,1.50101,,,,2.67032,8.37999,23169.0,,2.10142,,A,1
2025-12-14 15:11:10.290000+00:00,2.38587,,,,,0.03453,,,,,,,,,1.55647,,5.93967,16422.0,,1.59867,,,,2.38587,8.5999,23777.0,,2.19907,,A,1
2025-12-14 15:11:10.392000+00:00,2.29247,,,,,0.01727,,,,,,,,,1.57757,,6.11979,16920.0,,1.80121,,,,2.29247,8.84983,24468.0,,2.49928,,A,1
2025-12-14 15:11:10.490000+00:00,2.39587,,,,,0.00863,,,,,,,,,1.68939,,6.23987,17252.0,,1.20081,,,,2.39587,9.01982,24938.0,,1.69994,,A,1
2025-12-14 15:11:10.591000+00:00,2.04791,,,,,0.00432,,,,,,,,,1.4451,,6.42976,17777.0,,1.89887,,,,2.04791,9.27988,25657.0,,2.60056,,A,1
2025-12-14 15:11:10.691000+00:00,2.32423,,,,,0.00216,,,,,,,,,1.67199,,6.57986,18192.0,,,,,,2.32423,9.48966,26237.0,,,,A,1
2025-12-14 15:11:10.790000+00:00,,,,,,,,,,,,,,,,,6.72996,18607.0,,1.50102,,,,,9.6998,26818.0,,2.0978,,A,1
2025-12-14 15:11:10.890000+00:00,2.21101,,,,,0.00108,,,,,,,,,1.5865,,6.88983,19049.0,,1.50101,,,,2.21101,9.9197,27426.0,,2.10142,0.0,A,1
2025-12-14 15:11:10.992000+00:00,2.15622,,,,,0.00054,,,,,,,,,1.54376,,7.03993,19464.0,,1.59867,,,,2.15622,10.0,27648.0,,2.19907,,A,1
2025-12-14 15:11:11.090000+00:00,2.17764,,,,,0.00027,,,,,,,,,1.57121,,7.18967,19878.0,,2.99841,,,,2.17764,,,,0.80296,,A,1
2025-12-14 15:11:11.190000+00:00,1.4903,,,,,0.00013,,,,,,,,,2.28481,,7.37992,20404.0,,1.90249,,,,1.4903,,,,0.0,,A,1
2025-12-14 15:11:11.290000+00:00,0.74515,,,,,7e-05,,,,,,,,,2.09365,,7.52966,20818.0,,1.49739,,,,0.74515,,,,,,A,1
2025-12-14 15:11:11.393000+00:00,0.37258,,,,,3e-05,,,,,,,,,1.79552,,7.67976,21233.0,,1.50101,,1.0,,0.37258,,,,,,A,1
2025-12-14 15:11:11.490000+00:00,0.18629,,,,,2e-05,,,,,,,,,1.64827,,7.83999,21676.0,,,,,,0.18629,,,,,,A,1
2025-12-14 15:11:11.590000+00:00,,,,,,,,,,,,,,,,,7.98973,22090.0,,1.60229,,,,,,,,,,A,1
2025-12-14 15:11:11.690000+00:00,0.09314,,,,,1e-05,,,,,,,,,1.62528,,8.17998,22616.0,,1.4974,,,,0.09314,,,,,,A,1
2025-12-14 15:11:11.790000+00:00,0.04657,,,,,0.0,,,,,,,,,1.56134,,8.32972,23030.0,,1.90248,,,,0.04657,,,,,,A,1
2025-12-14 15:11:11.890000+00:00,0.02329,,,,,0.0,,,,,,,,,1.73191,,8.47982,23445.0,,1.4974,,,,0.02329,,,,,,A,1
2025-12-14 15:11:11.990000+00:00,0.01164,,,,,0.0,,,,,,,,,1.61466,,8.63968,23887.0,,1.50101,,,,0.01164,,,,,,A,1
2025-12-14 15:11:12.092000+00:00,0.00582,,,,,0.0,,,,,,,,,1.55783,0.0,8.78979,24302.0,,1.59867,,,,0.00582,,,,,,A,1
2025-12-14 15:11:12.192000+00:00,0.00291,,,,,0.0,,,,,,,,,1.57825,,8.93989,24717.0,,3.00202,,,,0.00291,,,,,,A,1
2025-12-14 15:11:12.290000+00:00,0.00146,,,,,0.0,,,,,,,,,2.29014,,8.99993,24883.0,,0.6004,,,,0.00146,,,,,,A,1
2025-12-14 15:11:12.393000+00:00,0.00073,,,,,0.0,,,,,,,,,1.44527,,,,,,,,,0.00073,,,,,,A,1
2025-12-14 15:11:12.491000+00:00,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,A,1
2025-12-14 15:11:12.589000+00:00,0.00036,,1.0,,0.0,0.0,,,,5.0,,1.0,,,0.72264,,,,5.0,,,0.0,1.0,0.00036,,,5.0,,,A,1
2025-12-14 15:11:12.691000+00:00,0.00018,,,,,0.0,,,,,,,,,0.36132,,,,,,,,,0.00018,,,,,,A,1
2025-12-14 15:11:12.789000+00:00,9e-05,,,,,0.0,,,,,,,,,0.18066,,,,,,,,,9e-05,,,,,,A,1
2025-12-14 15:11:12.889000+00:00,5e-05,,,,,0.0,,8.03964,22228.0,,-1.60229,,,,0.09033,,8.90987,24634.0,,-0.90061,,,,5e-05,9.96998,27565.0,,-0.30021,,A,1
2025-12-14 15:11:12.992000+00:00,-0.15008,,,,,-0.80114,,7.75969,21454.0,,-2.79948,,,,-0.40514,,8.75977,24219.0,,-1.50101,,,,-0.15008,9.75984,26984.0,,-2.10141,,A,1
2025-12-14 15:11:13.090000+00:00,-1.12575,,,,,-1.80031,,7.48987,20708.0,,-2.69821,,,,-0.95307,,8.5999,23777.0,,-1.59867,,,,-1.12575,9.5497,26403.0,,-2.10142,,A,1
2025-12-14 15:11:13.192000+00:00,-1.61358,,,,,-2.24926,,7.20992,19934.0,,-2.79948,,,,-1.27587,,8.4498,23362.0,,-1.50101,,,,-1.61358,9.32979,25795.0,,-2.19908,,A,1
2025-12-14 15:11:13.291000+00:00,,,,,,,,6.92998,19160.0,,,,,,,,8.2997,22947.0,,,,,,,9.11965,25214.0,,,,A,1
2025-12-14 15:11:13.390000+00:00,-1.90633,,,,,-2.52437,,6.65979,18413.0,,-5.5013,,,,-1.38844,,8.13983,22505.0,,-3.09969,,,,-1.90633,8.90987,24634.0,,-4.19922,,A,1
2025-12-14 15:11:13.489000+00:00,-3.05277,,,,,-4.01284,,6.32993,17501.0,,-3.29861,,,,-2.24406,,7.95971,22007.0,,-1.80121,,,,-3.05277,8.64981,23915.0,,-2.60055,,A,1
2025-12-14 15:11:13.590000+00:00,-2.82666,,,,,-3.65572,,6.04999,16727.0,,-2.79948,,,,-2.02264,,7.80997,21593.0,,-1.4974,,,,-2.82666,8.43967,23334.0,,-2.10142,,A,1
2025-12-14 15:11:13.690000+00:00,-2.46404,,,,,-3.2276,,5.7798,15980.0,,-2.70182,,,,-1.76002,,7.64974,21150.0,,-1.60229,,,,-2.46404,8.21976,22726.0,,-2.19907,,A,1
2025-12-14 15:11:13.790000+00:00,-2.33155,,,,,-2.96471,,5.49986,15206.0,,-2.79948,,,,-1.68115,,7.5,20736.0,,-1.49739,,,,-2.33155,8.00998,22146.0,,-2.09781,,A,1
2025-12-14 15:11:13.892000+00:00,-2.21468,,0.0,,,-2.8821,,5.21991,14432.0,,-2.79948,,,,-1.58927,,7.3499,20321.0,,-1.50101,,,,-2.21468,7.79984,21565.0,,-2.10141,,A,1
2025-12-14 15:11:13.990000+00:00,-2.15805,,,27000.0,,-2.84079,,4.94973,13685.0,,-2.70182,,,,-1.54514,,7.18967,19878.0,,-1.60229,,,,-2.15805,7.5897,20984.0,,-2.10142,,A,1
2025-12-14 15:11:14.092000+00:00,-2.12973,,,0.0,,-2.7713,,4.77973,13215.0,,,,,,-1.57371,,7.00991,19381.0,,,,,,-2.12973,7.32964,20265.0,,,,A,1
2025-12-14 15:11:14.192000+00:00,,,,,,,,,,,-1.69994,,,,,,6.85981,18966.0,,-1.7976,,,,,7.11986,19685.0,,-2.60055,,A,1
