PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
42,0x0001,false,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
41,0x0001,false,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
40,0x0001,false,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
39,0x000a,-4.10156,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
38,0x000a,-2.99841,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
38,0x000a,-1.50101,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
37,0x000a,-5.40003,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
37,0x000a,-2.59693,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
36,0x000a,-2.13476,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
36,0x000a,-3.11816,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
35,0x000a,-1.56345,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
35,0x000a,-2.28093,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
34,0x000a,-2.8005,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
34,0x000a,-4.10026,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
33,0x000a,0,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
32,0x000a,0,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
31,0x000a,0,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
30,0x0004,1000,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
29,0x0004,1000,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
28,0x0004,1000,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
27,0x0001,false,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
26,0x000a,2.72967,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
26,0x000a,2.51989,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
25,0x000a,2.82986,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
25,0x000a,2.67976,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
24,0x000a,2.55968,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
24,0x000a,2.29999,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
23,0x000a,-2.13476,0x00000000,2025-12-14T15:36:21.710Z,2025-12-14T15:36:21.710Z
23,0x000a,-3.11816,0x00000000,2025-12-14T15:36:21.813Z,2025-12-14T15:36:21.813Z
22,0x000a,-1.56345,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
22,0x000a,-2.28093,0x00000000,2025-12-14T15:36:21.809Z,2025-12-14T15:36:21.809Z
21,0x000a,-2.8005,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
21,0x000a,-4.10026,0x00000000,2025-12-14T15:36:21.809Z,2025-12-14T15:36:21.809Z
20,0x0001,false,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
19,0x0001,false,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
18,0x0001,true,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
17,0x0001,false,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
16,0x0001,true,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
15,0x0001,false,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
14,0x0001,true,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
14,0x0001,false,0x00000000,2025-12-14T15:36:21.809Z,2025-12-14T15:36:21.809Z
13,0x0001,false,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
12,0x000a,10,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
11,0x000a,0,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
10,0x0004,1000,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
9,0x0004,0,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
8,0x0004,7547,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
8,0x0004,6967,0x00000000,2025-12-14T15:36:21.809Z,2025-12-14T15:36:21.809Z
7,0x0004,7824,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
7,0x0004,7409,0x00000000,2025-12-14T15:36:21.809Z,2025-12-14T15:36:21.809Z
6,0x0004,7077,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
6,0x0004,6359,0x00000000,2025-12-14T15:36:21.809Z,2025-12-14T15:36:21.809Z
5,0x000a,0,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
4,0x000a,1,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
3,0x000a,1,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
2,0x000a,2,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
1,0x0001,false,0x00000000,2025-12-14T15:36:21.708Z,2025-12-14T15:36:21.708Z
39,0x000a,-2.00015,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
38,0x000a,-1.39974,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
37,0x000a,-2.70182,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
36,0x000a,-2.60798,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
35,0x000a,-1.89097,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
34,0x000a,-3.3486,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
26,0x000a,2.31988,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
25,0x000a,2.53979,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
24,0x000a,2.0298,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
23,0x000a,-2.60798,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
22,0x000a,-1.89097,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
21,0x000a,-3.3486,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
8,0x0004,6414,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
7,0x0004,7022,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
6,0x0004,5612,0x00000000,2025-12-14T15:36:21.910Z,2025-12-14T15:36:21.910Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
38,0x000a,-1.50101,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
37,0x000a,-0.998265,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
36,0x000a,-2.30406,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
35,0x000a,-1.64535,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
34,0x000a,-3.02521,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
26,0x000a,2.10974,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
25,0x000a,2.38968,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
24,0x000a,1.92998,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
23,0x000a,-2.30406,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
22,0x000a,-1.64535,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
21,0x000a,-3.02521,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
8,0x0004,5833,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
7,0x0004,6607,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
6,0x0004,5336,0x00000000,2025-12-14T15:36:22.011Z,2025-12-14T15:36:22.011Z
39,0x000a,-2.00014,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
38,0x000a,-1.4974,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
37,0x000a,0,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
36,0x000a,-2.20274,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
35,0x000a,-1.57318,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
34,0x000a,-2.01174,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
26,0x000a,1.90972,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
25,0x000a,2.23994,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
23,0x000a,-2.20274,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
22,0x000a,-1.57318,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
21,0x000a,-2.01174,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
8,0x0004,5280,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
7,0x0004,6193,0x00000000,2025-12-14T15:36:22.110Z,2025-12-14T15:36:22.110Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:36:22.212Z,2025-12-14T15:36:22.212Z
38,0x000a,-1.50101,0x00000000,2025-12-14T15:36:22.212Z,2025-12-14T15:36:22.212Z
36,0x000a,-2.10144,0x00000000,2025-12-14T15:36:22.212Z,2025-12-14T15:36:22.212Z
35,0x000a,-1.53529,0x00000000,2025-12-14T15:36:22.212Z,2025-12-14T15:36:22.212Z
34,0x000a,-1.00587,0x00000000,2025-12-14T15:36:22.212Z,2025-12-14T15:36:22.212Z
26,0x000a,1.69994,0x00000000,2025-12-14T15:36:22.212Z,2025-12-14T15:36:22.212Z
25,0x000a,2.08984,0x00000000,2025-12-14T15:36:22.212Z,2025-12-14T15:36:22.212Z
23,0x000a,-2.10144,0x00000000,2025-12-14T15:36:22.212Z,2025-12-14T15:36:22.212Z
22,0x000a,-1.53529,0x00000000,2025-12-14T15:36:22.210Z,2025-12-14T15:36:22.210Z
21,0x000a,-1.00587,0x00000000,2025-12-14T15:36:22.210Z,2025-12-14T15:36:22.210Z
8,0x0004,4700,0x00000000,2025-12-14T15:36:22.210Z,2025-12-14T15:36:22.210Z
7,0x0004,5778,0x00000000,2025-12-14T15:36:22.210Z,2025-12-14T15:36:22.210Z
40,0x0001,true,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
39,0x000a,-2.50289,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
38,0x000a,-1.69994,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
36,0x000a,-2.09962,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
35,0x000a,-1.51815,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
34,0x000a,-0.502934,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
26,0x000a,1.44965,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
25,0x000a,1.91985,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
23,0x000a,-2.09962,0x00000000,2025-12-14T15:36:22.312Z,2025-12-14T15:36:22.312Z
22,0x000a,-1.51815,0x00000000,2025-12-14T15:36:22.309Z,2025-12-14T15:36:22.309Z
21,0x000a,-0.502934,0x00000000,2025-12-14T15:36:22.309Z,2025-12-14T15:36:22.309Z
8,0x0004,4008,0x00000000,2025-12-14T15:36:22.309Z,2025-12-14T15:36:22.309Z
7,0x0004,5308,0x00000000,2025-12-14T15:36:22.309Z,2025-12-14T15:36:22.309Z
39,0x000a,-1.99653,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
38,0x000a,-1.50101,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
36,0x000a,-2.30126,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
35,0x000a,-1.60905,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
34,0x000a,-0.251467,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
26,0x000a,1.25,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
25,0x000a,1.76975,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
23,0x000a,-2.30126,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
22,0x000a,-1.60905,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
21,0x000a,-0.251467,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
18,0x0001,false,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
8,0x0004,3456,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
7,0x0004,4893,0x00000000,2025-12-14T15:36:22.410Z,2025-12-14T15:36:22.410Z
36,0x000a,-2.14889,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
35,0x000a,-1.55503,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
34,0x000a,-0.125734,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
26,0x000a,1.03986,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
25,0x000a,1.61965,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
23,0x000a,-2.14889,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
22,0x000a,-1.55503,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
21,0x000a,-0.125734,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
8,0x0004,2875,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
7,0x0004,4478,0x00000000,2025-12-14T15:36:22.511Z,2025-12-14T15:36:22.511Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:36:22.611Z,2025-12-14T15:36:22.611Z
26,0x000a,0.959925,0x00000000,2025-12-14T15:36:22.611Z,2025-12-14T15:36:22.611Z
25,0x000a,1.46991,0x00000000,2025-12-14T15:36:22.611Z,2025-12-14T15:36:22.611Z
8,0x0004,2654,0x00000000,2025-12-14T15:36:22.611Z,2025-12-14T15:36:22.611Z
7,0x0004,4064,0x00000000,2025-12-14T15:36:22.611Z,2025-12-14T15:36:22.611Z
39,0x000a,-0.799335,0x00000000,2025-12-14T15:36:22.712Z,2025-12-14T15:36:22.712Z
38,0x000a,-1.4974,0x00000000,2025-12-14T15:36:22.712Z,2025-12-14T15:36:22.712Z
36,0x000a,-2.12516,0x00000000,2025-12-14T15:36:22.712Z,2025-12-14T15:36:22.712Z
35,0x000a,-1.52802,0x00000000,2025-12-14T15:36:22.712Z,2025-12-14T15:36:22.712Z
34,0x000a,-0.0628668,0x00000000,2025-12-14T15:36:22.712Z,2025-12-14T15:36:22.712Z
25,0x000a,1.31981,0x00000000,2025-12-14T15:36:22.712Z,2025-12-14T15:36:22.712Z
23,0x000a,-2.12516,0x00000000,2025-12-14T15:36:22.712Z,2025-12-14T15:36:22.712Z
22,0x000a,-1.52802,0x00000000,2025-12-14T15:36:22.710Z,2025-12-14T15:36:22.710Z
21,0x000a,-0.0628668,0x00000000,2025-12-14T15:36:22.710Z,2025-12-14T15:36:22.710Z
7,0x0004,3649,0x00000000,2025-12-14T15:36:22.710Z,2025-12-14T15:36:22.710Z
39,0x000a,0,0x00000000,2025-12-14T15:36:22.812Z,2025-12-14T15:36:22.812Z
38,0x000a,-2.90075,0x00000000,2025-12-14T15:36:22.812Z,2025-12-14T15:36:22.812Z
36,0x000a,-1.46224,0x00000000,2025-12-14T15:36:22.812Z,2025-12-14T15:36:22.812Z
35,0x000a,-1.51271,0x00000000,2025-12-14T15:36:22.812Z,2025-12-14T15:36:22.812Z
34,0x000a,-0.0314334,0x00000000,2025-12-14T15:36:22.812Z,2025-12-14T15:36:22.812Z
25,0x000a,1.17983,0x00000000,2025-12-14T15:36:22.812Z,2025-12-14T15:36:22.812Z
23,0x000a,-1.46224,0x00000000,2025-12-14T15:36:22.812Z,2025-12-14T15:36:22.812Z
22,0x000a,-1.51271,0x00000000,2025-12-14T15:36:22.810Z,2025-12-14T15:36:22.810Z
21,0x000a,-0.0314334,0x00000000,2025-12-14T15:36:22.810Z,2025-12-14T15:36:22.810Z
16,0x0001,false,0x00000000,2025-12-14T15:36:22.810Z,2025-12-14T15:36:22.810Z
7,0x0004,3262,0x00000000,2025-12-14T15:36:22.810Z,2025-12-14T15:36:22.810Z
42,0x0001,true,0x00000000,2025-12-14T15:36:22.911Z,2025-12-14T15:36:22.911Z
38,0x000a,-1.50101,0x00000000,2025-12-14T15:36:22.911Z,2025-12-14T15:36:22.911Z
36,0x000a,-0.731122,0x00000000,2025-12-14T15:36:22.911Z,2025-12-14T15:36:22.911Z
35,0x000a,-2.20673,0x00000000,2025-12-14T15:36:22.911Z,2025-12-14T15:36:22.911Z
34,0x000a,-0.0157167,0x00000000,2025-12-14T15:36:22.911Z,2025-12-14T15:36:22.911Z
25,0x000a,1.02973,0x00000000,2025-12-14T15:36:22.911Z,2025-12-14T15:36:22.911Z
23,0x000a,-0.731122,0x00000000,2025-12-14T15:36:22.911Z,2025-12-14T15:36:22.911Z
22,0x000a,-2.20673,0x00000000,2025-12-14T15:36:22.909Z,2025-12-14T15:36:22.909Z
21,0x000a,-0.0157167,0x00000000,2025-12-14T15:36:22.909Z,2025-12-14T15:36:22.909Z
7,0x0004,2847,0x00000000,2025-12-14T15:36:22.909Z,2025-12-14T15:36:22.909Z
38,0x000a,-0.900608,0x00000000,2025-12-14T15:36:23.012Z,2025-12-14T15:36:23.012Z
36,0x000a,-0.365561,0x00000000,2025-12-14T15:36:23.012Z,2025-12-14T15:36:23.012Z
35,0x000a,-1.85387,0x00000000,2025-12-14T15:36:23.012Z,2025-12-14T15:36:23.012Z
34,0x000a,-0.00785835,0x00000000,2025-12-14T15:36:23.012Z,2025-12-14T15:36:23.012Z
25,0x000a,0.93967,0x00000000,2025-12-14T15:36:23.012Z,2025-12-14T15:36:23.012Z
23,0x000a,-0.365561,0x00000000,2025-12-14T15:36:23.012Z,2025-12-14T15:36:23.012Z
22,0x000a,-1.85387,0x00000000,2025-12-14T15:36:23.008Z,2025-12-14T15:36:23.008Z
21,0x000a,-0.00785835,0x00000000,2025-12-14T15:36:23.008Z,2025-12-14T15:36:23.008Z
7,0x0004,2598,0x00000000,2025-12-14T15:36:23.008Z,2025-12-14T15:36:23.008Z
38,0x000a,0,0x00000000,2025-12-14T15:36:23.111Z,2025-12-14T15:36:23.111Z
36,0x000a,-0.182781,0x00000000,2025-12-14T15:36:23.111Z,2025-12-14T15:36:23.111Z
35,0x000a,-1.37724,0x00000000,2025-12-14T15:36:23.111Z,2025-12-14T15:36:23.111Z
34,0x000a,-0.00392917,0x00000000,2025-12-14T15:36:23.111Z,2025-12-14T15:36:23.111Z
23,0x000a,-0.182781,0x00000000,2025-12-14T15:36:23.111Z,2025-12-14T15:36:23.111Z
22,0x000a,-1.37724,0x00000000,2025-12-14T15:36:23.111Z,2025-12-14T15:36:23.111Z
21,0x000a,-0.00392917,0x00000000,2025-12-14T15:36:23.111Z,2025-12-14T15:36:23.111Z
36,0x000a,-0.0913903,0x00000000,2025-12-14T15:36:23.212Z,2025-12-14T15:36:23.212Z
35,0x000a,-0.68862,0x00000000,2025-12-14T15:36:23.212Z,2025-12-14T15:36:23.212Z
34,0x000a,-0.00196459,0x00000000,2025-12-14T15:36:23.212Z,2025-12-14T15:36:23.212Z
23,0x000a,-0.0913903,0x00000000,2025-12-14T15:36:23.212Z,2025-12-14T15:36:23.212Z
22,0x000a,-0.68862,0x00000000,2025-12-14T15:36:23.212Z,2025-12-14T15:36:23.212Z
21,0x000a,-0.00196459,0x00000000,2025-12-14T15:36:23.212Z,2025-12-14T15:36:23.212Z
42,0x0001,false,0x00000000,2025-12-14T15:36:23.311Z,2025-12-14T15:36:23.311Z
40,0x0001,false,0x00000000,2025-12-14T15:36:23.311Z,2025-12-14T15:36:23.311Z
36,0x000a,-0.0456952,0x00000000,2025-12-14T15:36:23.311Z,2025-12-14T15:36:23.311Z
35,0x000a,-0.34431,0x00000000,2025-12-14T15:36:23.311Z,2025-12-14T15:36:23.311Z
34,0x000a,-0.000982294,0x00000000,2025-12-14T15:36:23.311Z,2025-12-14T15:36:23.311Z
23,0x000a,-0.0456952,0x00000000,2025-12-14T15:36:23.311Z,2025-12-14T15:36:23.311Z
22,0x000a,-0.34431,0x00000000,2025-12-14T15:36:23.309Z,2025-12-14T15:36:23.309Z
21,0x000a,-0.000982294,0x00000000,2025-12-14T15:36:23.309Z,2025-12-14T15:36:23.309Z
17,0x0001,true,0x00000000,2025-12-14T15:36:23.309Z,2025-12-14T15:36:23.309Z
15,0x0001,true,0x00000000,2025-12-14T15:36:23.309Z,2025-12-14T15:36:23.309Z
13,0x0001,true,0x00000000,2025-12-14T15:36:23.309Z,2025-12-14T15:36:23.309Z
4,0x000a,6.5,0x00000000,2025-12-14T15:36:23.309Z,2025-12-14T15:36:23.309Z
3,0x000a,8.2,0x00000000,2025-12-14T15:36:23.309Z,2025-12-14T15:36:23.309Z
2,0x000a,7.5,0x00000000,2025-12-14T15:36:23.309Z,2025-12-14T15:36:23.309Z
36,0x000a,-0.0228476,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
35,0x000a,-0.172155,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
34,0x000a,-0.000491147,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
26,0x000a,1.02973,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
25,0x000a,1.02973,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
24,0x000a,2.08984,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
23,0x000a,-0.0228476,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
22,0x000a,-0.172155,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
21,0x000a,-0.000491147,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
8,0x0004,2847,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
7,0x0004,2847,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
6,0x0004,5778,0x00000000,2025-12-14T15:36:23.511Z,2025-12-14T15:36:23.511Z
39,0x000a,0.698062,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
38,0x000a,0.900608,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
37,0x000a,1.59867,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
36,0x000a,-0.0114238,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
35,0x000a,-0.0860775,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
34,0x000a,-0.000245573,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
26,0x000a,1.23987,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
25,0x000a,1.17983,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
24,0x000a,2.3499,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
23,0x000a,-0.0114238,0x00000000,2025-12-14T15:36:23.611Z,2025-12-14T15:36:23.611Z
22,0x000a,-0.0860775,0x00000000,2025-12-14T15:36:23.609Z,2025-12-14T15:36:23.609Z
21,0x000a,-0.000245573,0x00000000,2025-12-14T15:36:23.609Z,2025-12-14T15:36:23.609Z
8,0x0004,3428,0x00000000,2025-12-14T15:36:23.609Z,2025-12-14T15:36:23.609Z
7,0x0004,3262,0x00000000,2025-12-14T15:36:23.609Z,2025-12-14T15:36:23.609Z
6,0x0004,6497,0x00000000,2025-12-14T15:36:23.609Z,2025-12-14T15:36:23.609Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
38,0x000a,1.50101,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
37,0x000a,2.60055,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
36,0x000a,0.343319,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
35,0x000a,0.407265,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
34,0x000a,0.799212,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
26,0x000a,1.43989,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
25,0x000a,1.31981,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
24,0x000a,2.61972,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
23,0x000a,0.343319,0x00000000,2025-12-14T15:36:23.713Z,2025-12-14T15:36:23.713Z
22,0x000a,0.407265,0x00000000,2025-12-14T15:36:23.710Z,2025-12-14T15:36:23.710Z
21,0x000a,0.799212,0x00000000,2025-12-14T15:36:23.710Z,2025-12-14T15:36:23.710Z
8,0x0004,3981,0x00000000,2025-12-14T15:36:23.710Z,2025-12-14T15:36:23.710Z
7,0x0004,3649,0x00000000,2025-12-14T15:36:23.710Z,2025-12-14T15:36:23.710Z
6,0x0004,7243,0x00000000,2025-12-14T15:36:23.710Z,2025-12-14T15:36:23.710Z
39,0x000a,2.00014,0x00000000,2025-12-14T15:36:23.810Z,2025-12-14T15:36:23.810Z
38,0x000a,1.39974,0x00000000,2025-12-14T15:36:23.810Z,2025-12-14T15:36:23.810Z
37,0x000a,2.69821,0x00000000,2025-12-14T15:36:23.810Z,2025-12-14T15:36:23.810Z
36,0x000a,1.22237,0x00000000,2025-12-14T15:36:23.810Z,2025-12-14T15:36:23.810Z
35,0x000a,0.954139,0x00000000,2025-12-14T15:36:23.810Z,2025-12-14T15:36:23.810Z
34,0x000a,1.69988,0x00000000,2025-12-14T15:36:23.810Z,2025-12-14T15:36:23.810Z
