SourceTimeStamp,AVG_SPEED,JOB_DONE,claw_ccw,claw_cw,claw_pos,claw_pos_AI,claw_sp_pos,disturbance_pos_end,disturbance_pos_ini,disturbance_value,err,home,x_bwd,x_disturbance,x_done,x_filt_speed,x_fwd,x_pos,x_pos_AI,x_sp_pos,x_speed,y_bwd,y_disturbance,y_done,y_filt_speed,y_fwd,y_pos,y_pos_AI,y_sp_pos,y_speed,z_disturbance,z_done,z_dwn,z_filt_speed,z_pos,z_pos_AI,z_sp_pos,z_speed,z_up,client_id,has_fault
2025-12-14 15:36:22.312000+00:00,-2.09962,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.91985,,,-1.69994,,,,-2.09962,1.44965,,,-2.50289,,B,1
2025-12-14 15:36:22.410000+00:00,-2.30126,,,,,,,,,,,,,,,-0.25147,,,,,,,,,-1.60905,,1.76975,4893.0,,-1.50101,,,0.0,-2.30126,1.25,3456.0,,-1.99653,,B,1
2025-12-14 15:36:22.511000+00:00,-2.14889,,,,,,,,,,,,,,,-0.12573,,,,,,,,,-1.55503,,1.61965,4478.0,,,,,,-2.14889,1.03986,2875.0,,,,B,1
2025-12-14 15:36:22.611000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46991,4064.0,,,,,,,0.95992,2654.0,,-2.10142,,B,1
2025-12-14 15:36:22.710000+00:00,,,,,,,,,,,,,,,,-0.06287,,,,,,,,,-1.52802,,,3649.0,,,,,,,,,,,,B,1
2025-12-14 15:36:22.712000+00:00,-2.12516,,,,,,,,,,,,,,,,,,,,,,,,,,1.31981,,,-1.4974,,,,-2.12516,,,,-0.79934,,B,1
2025-12-14 15:36:22.810000+00:00,,,,,,,,,,,,,,,,-0.03143,,,,,,0.0,,,-1.51271,,,3262.0,,,,,,,,,,,,B,1
2025-12-14 15:36:22.812000+00:00,-1.46224,,,,,,,,,,,,,,,,,,,,,,,,,,1.17983,,,-2.90075,,,,-1.46224,,,,0.0,,B,1
2025-12-14 15:36:22.909000+00:00,,,,,,,,,,,,,,,,-0.01572,,,,,,,,,-2.20673,,,2847.0,,,,,,,,,,,,B,1
2025-12-14 15:36:22.911000+00:00,-0.73112,,,,,,,,,,,,,,,,,,,,,,,,,,1.02973,,,-1.50101,,1.0,,-0.73112,,,,,,B,1
2025-12-14 15:36:23.008000+00:00,,,,,,,,,,,,,,,,-0.00786,,,,,,,,,-1.85387,,,2598.0,,,,,,,,,,,,B,1
2025-12-14 15:36:23.012000+00:00,-0.36556,,,,,,,,,,,,,,,,,,,,,,,,,,0.93967,,,-0.90061,,,,-0.36556,,,,,,B,1
2025-12-14 15:36:23.111000+00:00,-0.18278,,,,,,,,,,,,,,,-0.00393,,,,,,,,,-1.37724,,,,,0.0,,,,-0.18278,,,,,,B,1
2025-12-14 15:36:23.212000+00:00,-0.09139,,,,,,,,,,,,,,,-0.00196,,,,,,,,,-0.68862,,,,,,,,,-0.09139,,,,,,B,1
2025-12-14 15:36:23.309000+00:00,,,,,,,,,,,,,,,,-0.00098,1.0,,,7.5,,,,,-0.34431,1.0,,,8.2,,,,,,,,6.5,,1.0,B,1
2025-12-14 15:36:23.311000+00:00,-0.0457,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,-0.0457,,,,,,B,1
2025-12-14 15:36:23.511000+00:00,-0.02285,,,,,,,,,,,,,,,-0.00049,,2.08984,5778.0,,,,,,-0.17216,,1.02973,2847.0,,,,,,-0.02285,1.02973,2847.0,,,,B,1
2025-12-14 15:36:23.609000+00:00,,,,,,,,,,,,,,,,-0.00025,,,6497.0,,,,,,-0.08608,,,3262.0,,,,,,,,3428.0,,,,B,1
2025-12-14 15:36:23.611000+00:00,-0.01142,,,,,,,,,,,,,,,,,2.3499,,,1.59867,,,,,,1.17983,,,0.90061,,,,-0.01142,1.23987,,,0.69806,,B,1
2025-12-14 15:36:23.710000+00:00,,,,,,,,,,,,,,,,0.79921,,,7243.0,,,,,,0.40726,,,3649.0,,,,,,,,3981.0,,,,B,1
2025-12-14 15:36:23.713000+00:00,0.34332,,,,,,,,,,,,,,,,,2.61972,,,2.60055,,,,,,1.31981,,,1.50101,,,,0.34332,1.43989,,,2.10142,,B,1
2025-12-14 15:36:23.808000+00:00,,,,,,,,,,,,,,,,1.69988,,,7962.0,,,,,,0.95414,,,4064.0,,,,,,,,4561.0,,,,B,1
2025-12-14 15:36:23.810000+00:00,1.22237,,,,,,,,,,,,,,,,,2.87977,,,2.69821,,,,,,1.46991,,,1.39974,,,,1.22237,1.64967,,,2.00014,,B,1
2025-12-14 15:36:23.910000+00:00,,,,,,,,,,,,,,,,2.19904,,,8709.0,,,,,,1.17694,,,4478.0,,,,,,,,5114.0,,,,B,1
2025-12-14 15:36:23.912000+00:00,1.61126,,,,,,,,,,,,,,,,,3.14996,,,5.30237,,,,,,1.61965,,,2.99841,,,,1.61126,1.84968,,,4.09795,,B,1
2025-12-14 15:36:24.010000+00:00,2.8546,,,,,,,,,,,,,,,3.75071,,3.41978,9455.0,,2.69821,,,,2.08767,,1.76975,4893.0,,1.50101,,,,2.8546,2.05982,5695.0,,2.10142,,B,1
2025-12-14 15:36:24.110000+00:00,2.47801,,,,,,,,,,,,,,,3.22446,,3.67983,10174.0,,2.60055,,,,1.79434,,1.91985,5308.0,,,,,,2.47801,2.25984,6248.0,,2.00014,,B,1
2025-12-14 15:36:24.210000+00:00,,,,,,,,,,,,,,,,2.9125,,,11059.0,,,,,,1.64768,,,5778.0,,,,,,,,6939.0,,,,B,1
2025-12-14 15:36:24.214000+00:00,2.23908,,,,,,,,,,,,,,,,,3.99993,,,,,,,,,2.08984,,,,,,,2.23908,2.50977,,,,,B,1
2025-12-14 15:36:24.308000+00:00,,,,,,,,,,,,,,,,,,,11805.0,,,,,,,,,6193.0,,,,,,,,7520.0,,,,B,1
2025-12-14 15:36:24.311000+00:00,,,,,,,,,,,,,,,,,,4.26975,,,3.20095,,,,,,2.23994,,,1.69994,,,,,2.71991,,,2.49928,,B,1
2025-12-14 15:36:24.410000+00:00,,,,,,,,,,,,,,,,3.05673,,,12524.0,,,,,,1.67381,,,6607.0,,,,,,,,8073.0,,,,B,1
2025-12-14 15:36:24.413000+00:00,2.36918,,,,,,,,,,,,,,,,,4.5298,,,2.69821,,,,,,2.38968,,,1.50101,,,,2.36918,2.91992,,,2.10142,,B,1
2025-12-14 15:36:24.508000+00:00,,,,,,,,,,,,,,,,2.87747,,,13271.0,,,,,,1.58741,,,7022.0,,,,,,,,8653.0,,,,B,1
2025-12-14 15:36:24.511000+00:00,2.2353,,,,,,,,,,,,,,,,,4.79999,,,2.60055,,,,,,2.53979,,,1.4974,,,,2.2353,3.1297,,,2.00015,,B,1
2025-12-14 15:36:24.609000+00:00,,,,,,,,,,,,,,,,2.73901,,,13989.0,,,,,,1.5424,,,7409.0,,,,,,,,9206.0,,,,B,1
2025-12-14 15:36:24.611000+00:00,2.11772,,,,,,,,,,,,,,,,,5.05968,,,2.70182,,,,,,2.67976,,,1.50101,,,,2.11772,3.32972,,,2.0978,,B,1
2025-12-14 15:36:24.710000+00:00,2.10776,,,,,,,,,,,,,,,2.72042,,5.32986,14736.0,,2.59693,,,,1.52171,,2.82986,7824.0,,1.39974,,,,2.10776,3.53986,9787.0,,2.00015,,B,1
2025-12-14 15:36:24.810000+00:00,2.05395,,,,,,,,,,,,,,,2.65867,,5.59968,15482.0,,2.70183,,,,1.46072,,2.97996,8239.0,,1.50101,,,,2.05395,3.73987,10340.0,,2.10142,,B,1
2025-12-14 15:36:24.910000+00:00,2.07768,,,,,,,,,,,,,,,2.68025,,5.85974,16201.0,,2.6982,,,,1.48087,,3.1297,8653.0,,1.50101,,,,2.07768,3.94965,10920.0,,2.00015,,B,1
2025-12-14 15:36:25.012000+00:00,2.03892,,,,,,,,,,,,,,,2.68923,,6.17983,17086.0,,5.80151,,,,1.49094,,3.30982,9151.0,,3.29861,,,,2.03892,4.18981,11584.0,,4.49942,,B,1
2025-12-14 15:36:25.113000+00:00,3.26917,,,,,,,,,,,,,,,,,6.44965,,,,,,,,,3.4498,,,,,,,3.26917,4.39996,,,,,B,1
2025-12-14 15:36:25.210000+00:00,,,,,,,,,,,,,,,,4.24537,,,17832.0,,,,,,2.39478,,,9538.0,,,,,,,,12165.0,,,,B,1
2025-12-14 15:36:25.211000+00:00,,,,,,,,,,,,,,,,,,,,,2.69821,,,,,,,,,1.39974,,,,,,,,2.10142,,B,1
2025-12-14 15:36:25.309000+00:00,,,,,,,,,,,,,,,,3.47179,,,18551.0,,,,,,1.89726,,,9953.0,,,,,,,,12745.0,,,,B,1
2025-12-14 15:36:25.311000+00:00,2.68529,,,,,,,,,,,,,,,,,6.70971,,,2.60055,,,,,,3.5999,,,1.50101,,,,2.68529,4.60974,,,2.0978,,B,1
2025-12-14 15:36:25.410000+00:00,2.39155,,,,,,,,,,,,,,,3.03617,,6.97989,19298.0,,2.70182,,,,1.69913,,3.75,10368.0,,1.50101,,,,2.39155,4.80975,13298.0,,2.00015,,B,1
2025-12-14 15:36:25.510000+00:00,,,,,,,,,,,,,,,,2.86899,0.0,,20017.0,,,,,,1.60007,,,10782.0,,,,,,,,13879.0,,,,B,1
2025-12-14 15:36:25.511000+00:00,2.19585,,,,,,,,,,,,,,,,,7.23994,,,2.60055,,,,,,3.89974,,,1.4974,,,,2.19585,5.01989,,,2.10142,,B,1
2025-12-14 15:36:25.610000+00:00,,,,,,,,,,,,,,,,2.73477,,,20901.0,,,,,,1.54873,,,11252.0,,,,,,,,14542.0,,,,B,1
2025-12-14 15:36:25.611000+00:00,2.14863,,,,,,,,,,,,,,,,,7.55968,,,3.19734,,,,,,4.06973,,,1.69994,,,,2.14863,5.25969,,,2.398,,B,1
2025-12-14 15:36:25.710000+00:00,2.27332,,,,,,,,,,,,,,,2.96605,,7.66999,21206.0,,1.10315,,,,1.62434,,4.21983,11667.0,,1.50101,,,,2.27332,5.46983,15123.0,,2.10142,,B,1
2025-12-14 15:36:25.811000+00:00,2.18737,,,,,,,,,,,,,,,2.0346,,,,,0.0,,,,1.56267,,4.36994,12082.0,,1.50102,,,,2.18737,5.66985,15676.0,,2.00015,,B,1
2025-12-14 15:36:25.911000+00:00,2.09376,,,,,,,,,,,,,,,1.0173,,,,,,,,,1.53185,,4.51968,12496.0,,,,,,2.09376,5.87999,16257.0,,,,B,1
2025-12-14 15:36:26.010000+00:00,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.66978,12911.0,,1.49739,,,,,6.07964,16809.0,,2.10142,,B,1
2025-12-14 15:36:26.110000+00:00,2.09759,,,,,,,,,,,,,,,0.50865,,,,,,,,,1.51462,,4.80975,13298.0,,1.50101,,,,2.09759,6.28979,17390.0,,1.99653,0.0,B,1
2025-12-14 15:36:26.209000+00:00,,,,,,,,,,,,,,,,0.25433,,,,,,,,,1.50782,,,13796.0,,,,,,,,18081.0,,,,B,1
2025-12-14 15:36:26.213000+00:00,2.04706,,,,,,,,,,,,,,,,,,,,,,,,,,4.98987,,,3.20096,,,,2.04706,6.53971,,,4.60069,,B,1
2025-12-14 15:36:26.309000+00:00,,,,,,,,,,,,,,,,0.12716,,,,,,,,,2.35439,,,14211.0,,,,,,,,18302.0,,,,B,1
2025-12-14 15:36:26.311000+00:00,3.32388,,,,,,,,,,,,,,,,,,,,,,,,,,5.13997,,,1.50101,,,,3.32388,6.61965,,,0.79934,,B,1
2025-12-14 15:36:26.410000+00:00,,,,,,,,,,,,,,,,0.06358,,,,,,,,,1.9277,,,14625.0,,,,,,,,,,,,B,1
2025-12-14 15:36:26.412000+00:00,2.06161,,,,,,,,,,,,,,,,,,,,,,,,,,5.28971,,,1.4974,,,,2.06161,,,,0.0,,B,1
2025-12-14 15:36:26.510000+00:00,,,,,,,,,,,,,,,,0.03179,,,,,,,,,1.71255,,,15012.0,,,,,,,,,,,,B,1
2025-12-14 15:36:26.514000+00:00,1.0308,,,,,,,,,,,,,,,,,,,,,,,,,,5.42969,,,1.39974,,,,1.0308,,,,,,B,1
2025-12-14 15:36:26.610000+00:00,0.5154,,,,,,,,,,,,,,,0.0159,,,,,,,,,1.55614,,5.57979,15427.0,,1.50101,,1.0,,0.5154,,,,,,B,1
2025-12-14 15:36:26.710000+00:00,0.2577,,,,,,,,,,,,,,,0.00795,,,,,,,,,1.52858,,5.75991,15925.0,,,,,,0.2577,,,,,,B,1
2025-12-14 15:36:26.810000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90965,16339.0,,1.80121,,,,,,,,,,B,1
2025-12-14 15:36:26.909000+00:00,,,,,,,,,,,,,,,,0.00397,,,,,,,,,1.6649,,,16727.0,,,,,,,,,,,,B,1
2025-12-14 15:36:26.910000+00:00,0.12885,,,,,,,,,,,,,,,,,,,,,,,,,,6.04999,,,1.4974,,,,0.12885,,,,,,B,1
2025-12-14 15:36:27.010000+00:00,0.06443,,,,,,,,,,,,,,,0.00199,,,,,,,,,1.58115,,6.19973,17141.0,,1.40336,,,,0.06443,,,,,,B,1
2025-12-14 15:36:27.109000+00:00,,,,,,,,,,,,,,,,0.00099,,,,,,,,,1.49225,,,17556.0,,,,,,,,,,,,B,1
2025-12-14 15:36:27.113000+00:00,0.03221,,,,,,,,,,,,,,,,,,,,,,,,,,6.34983,,,1.4974,,,,0.03221,,,,,,B,1
2025-12-14 15:36:27.210000+00:00,0.01611,,,,,,,,,,,,,,,0.0005,,,,,,,,,1.49482,,6.49993,17971.0,,1.50101,,,,0.01611,,,,,,B,1
2025-12-14 15:36:27.310000+00:00,0.00805,,,,,,,,,,,,,,,0.00025,,,,,,,,,1.49792,,6.67969,18468.0,,3.29861,,,,0.00805,,,,,,B,1
2025-12-14 15:36:27.411000+00:00,0.00403,,,,,,,,,,,,,,,0.00012,,,,,,,,,2.39826,,6.81966,18855.0,,1.39974,,,,0.00403,,,,,,B,1
2025-12-14 15:36:27.508000+00:00,,,,,,,,,,,,,,,,6e-05,,,,,,,,,1.899,,,19270.0,,,,,,,,,,,,B,1
2025-12-14 15:36:27.512000+00:00,0.00201,,,,,,,,,,,,,,,,,,,,,,,,,,6.96976,,,1.50102,,,,0.00201,,,,,,B,1
2025-12-14 15:36:27.611000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,19685.0,,,,,,,,,,,,B,1
2025-12-14 15:36:27.613000+00:00,0.00101,,,,,,,,,,,,,,,,,,,,,,,,,,7.11986,,,,,,,0.00101,,,,,,B,1
2025-12-14 15:36:27.710000+00:00,,,,,,,,,,,,,,,,3e-05,,,,,,,,,1.70001,,,20100.0,,,,,,,,,,,,B,1
2025-12-14 15:36:27.712000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26997,,,1.50101,,,,,,,,,,B,1
2025-12-14 15:36:27.811000+00:00,0.0005,,,,,,,,,,,,,,,2e-05,,,,,,,,,1.60051,,7.40994,20487.0,,,,,,0.0005,,,,,,B,1
2025-12-14 15:36:27.909000+00:00,,,,,,,,,,,,,,,,1e-05,,,,,,,,,1.55076,,,20984.0,,,,,,,,,,,,B,1
2025-12-14 15:36:27.911000+00:00,0.00025,,,,,,,,,,,,,,,,,,,,,,,,,,7.5897,,,1.39974,,,,0.00025,,,,,,B,1
2025-12-14 15:36:28.010000+00:00,0.00013,,,,,,,,,,,,,,,0.0,,,,,,,,,1.47525,,7.7398,21399.0,,1.7976,,,,0.00013,,,,,,B,1
2025-12-14 15:36:28.110000+00:00,6e-05,,,,,,,,,,,,,,,0.0,,,,,,,,,1.63642,,7.8899,,,1.50101,,,,6e-05,,,,,,B,1
2025-12-14 15:36:28.209000+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.56872,,,21814.0,,,,,,,,,,,,B,1
2025-12-14 15:36:28.211000+00:00,3e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50102,,,,3e-05,,,,,,B,1
2025-12-14 15:36:28.309000+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.53487,0.0,,22228.0,,,,,,,,,,,,B,1
2025-12-14 15:36:28.313000+00:00,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,,8.03964,,,1.4974,,,,2e-05,,,,,,B,1
2025-12-14 15:36:28.410000+00:00,1e-05,,,,,,,,,,,,,,,0.0,,,,,,,,,1.51613,,8.17998,22616.0,,,,,,1e-05,,,,,,B,1
2025-12-14 15:36:28.510000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864.0,,,,,,,,,,,,B,1
2025-12-14 15:36:28.514000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26968,,,2.30035,,,,,,,,,,B,1
2025-12-14 15:36:28.610000+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.90824,,,,,,,,,,,,,,,B,1
2025-12-14 15:36:28.611000+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,B,1
2025-12-14 15:36:28.712000+00:00,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.95412,,,,,,,,,0.0,,,,,,B,1
2025-12-14 15:36:28.810000+00:00,,,,,,,,,,,,,1.0,,,0.0,,,,4.5,,1.0,,,0.47706,,,,3.8,,,,1.0,,,,4.2,,,B,1
2025-12-14 15:36:28.813000+00:00,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,B,1
2025-12-14 15:36:28.910000+00:00,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.23853,,,,,,,,,0.0,,,,,,B,1
2025-12-14 15:36:29.009000+00:00,,,,,,,,,,,,,,,,0.0,,,20763.0,,,,,,0.11926,,,22616.0,,,,,,,,18109.0,,,,B,1
2025-12-14 15:36:29.011000+00:00,0.0,,,,,,,,,,,,,,,,,7.50977,,,-1.60228,,,,,,8.17998,,,-0.897,,,,0.0,6.54984,,,-0.69806,,B,1
2025-12-14 15:36:29.110000+00:00,,,,,,,,,,,,,,,,-0.80114,,,20017.0,,,,,,-0.38887,,,22228.0,,,,,,,,17528.0,,,,B,1
2025-12-14 15:36:29.112000+00:00,-0.34903,,,,,,,,,,,,,,,,,7.23994,,,-2.69821,,,,,,8.03964,,,-1.40335,,,,-0.34903,6.3397,,,-2.10142,,B,1
2025-12-14 15:36:29.210000+00:00,-1.22523,,,,,,,,,,,,,,,-1.74967,,6.91985,19132.0,,,,,,-0.89611,,7.85988,21731.0,,,,,,-1.22523,6.0999,16865.0,,,,B,1
2025-12-14 15:36:29.310000+00:00,,,,,,,,,,,,,,,,,,,18413.0,,,,,,,,,21316.0,,,,,,,,16284.0,,,,B,1
2025-12-14 15:36:29.312000+00:00,,,,,,,,,,,,,,,,,,6.65979,,,-3.20096,,,,,,7.70978,,,-1.7976,,,,,5.88976,,,-2.398,,B,1
2025-12-14 15:36:29.410000+00:00,-1.81161,,,,,,,,,,,,,,,-2.47531,,6.38997,17667.0,,-2.60055,,,,-1.34685,,7.55968,20901.0,,-1.50102,,,,-1.81161,5.68974,15731.0,,-2.10142,,B,1
2025-12-14 15:36:29.512000+00:00,-1.95652,,,,,,,,,,,,,,,-2.53793,,6.12992,16948.0,,-2.69821,,,,-1.42394,,7.40994,20487.0,,-1.50101,,,,-1.95652,5.47996,15151.0,,-2.00014,,B,1
2025-12-14 15:36:29.609000+00:00,,,,,,,,,,,,,,,,-2.61807,,,16201.0,,,,,,-1.46247,,,20100.0,,,,,,,,14570.0,,,,B,1
2025-12-14 15:36:29.611000+00:00,-1.97833,,,,,,,,,,,,,,,,,5.85974,,,-5.30237,,,,,,7.26997,,,-2.89713,,,,-1.97833,5.26982,,,-4.19922,,B,1
2025-12-14 15:36:29.708000+00:00,,,,,,,,,,,,,,,,-3.96022,,,15316.0,,,,,,-2.1798,,,19602.0,,,,,,,,13906.0,,,,B,1
2025-12-14 15:36:29.710000+00:00,-3.08877,,,,,,,,,,,,,,,,,5.53964,,,-3.20096,,,,,,7.08984,,,-1.80121,,,,-3.08877,5.02966,,,-2.40162,,B,1
2025-12-14 15:36:29.810000+00:00,-2.7452,,,,,,,,,,,,,,,-3.58059,,5.27995,14598.0,,-2.59693,,,,-1.99051,,6.93974,19187.0,,-1.50101,,,,-2.7452,4.81988,13326.0,,-2.0978,,B,1
2025-12-14 15:36:29.911000+00:00,-2.4215,,,,,,,,,,,,,,,-3.08876,,5.00977,13851.0,,-2.70182,,,,-1.74576,,6.78964,18772.0,,-1.50102,,,,-2.4215,4.61986,12773.0,,-2.00015,,B,1
2025-12-14 15:36:30.010000+00:00,-2.21082,,,,,,,,,,,,0.0,,,-2.89529,,4.73994,13105.0,,,,,,-1.62339,,6.64967,18385.0,,,,,0.0,-2.21082,4.40972,12192.0,,,,B,1
2025-12-14 15:36:30.110000+00:00,,,,,,,,,,,,,,,,,,4.47989,12386.0,,-2.69821,,,,,,6.49993,17971.0,,-1.39974,,,,,4.20971,11639.0,,-2.10142,,B,1
2025-12-14 15:36:30.210000+00:00,-2.15612,,,,,,,,,,,,,,,-2.79675,,4.31966,11943.0,,-2.60055,,,,-1.51156,,6.31981,17473.0,,-1.4974,,,,-2.15612,4.07986,11280.0,,-2.00015,,B,1
2025-12-14 15:36:30.310000+00:00,-2.07813,,,,,,,,,,,,,,,-2.69865,,,,,-1.60228,,,,-1.50448,,6.1697,17058.0,,-1.80121,,,,-2.07813,,,,-1.29847,,B,1
2025-12-14 15:36:30.410000+00:00,-1.6883,,,,,,,,,,,,,,,-2.15047,,,,,0.0,,,,-1.65285,,6.02973,16671.0,,-1.50101,,,,-1.6883,,,,0.0,,B,1
2025-12-14 15:36:30.512000+00:00,-0.84415,,,,,,,,,,,,,,1.0,-1.07523,,,,,,,,,-1.57693,,5.87999,16257.0,,-1.39974,,1.0,,-0.84415,,,,,,B,1
2025-12-14 15:36:30.612000+00:00,-0.42208,,,,,,,,,,,,,,,-0.53762,,,,,,,,,-1.48834,,5.72989,15842.0,,-1.4974,,,,-0.42208,,,,,,B,1
2025-12-14 15:36:30.710000+00:00,,,,,,,,,,,,,,,,-0.26881,,,,,,,,,-1.49287,,,15427.0,,,,,,,,,,,,B,1
2025-12-14 15:36:30.712000+00:00,-0.21104,,,,,,,,,,,,,,,,,,,,,,,,,,5.57979,,,-3.00202,,,,-0.21104,,,,,,B,1
2025-12-14 15:36:30.810000+00:00,-0.10552,,,,,,,,,,,,,,,-0.1344,,,,,,,,,-2.24745,,5.42969,15012.0,,-1.50101,,,,-0.10552,,,,,,B,1
2025-12-14 15:36:30.909000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,14542.0,,,,,,,,,,,,B,1
2025-12-14 15:36:30.911000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25969,,,,,,,,,,,,,B,1
2025-12-14 15:36:31.010000+00:00,-0.05276,,,,,,,,,,,,,,,-0.0672,,,,,,,,,-1.87423,,5.10995,14128.0,,-1.69994,,,,-0.05276,,,,,,B,1
2025-12-14 15:36:31.108000+00:00,,,,,,,,,,,,,,,,-0.0336,,,,,,,,,-1.78709,,,,,,,,,,,,,,,B,1
2025-12-14 15:36:31.110000+00:00,-0.02638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4974,,,,-0.02638,,,,,,B,1
2025-12-14 15:36:31.210000+00:00,-0.01319,,,,,,,,,,,,,,,-0.0168,,,,,,,,,-1.64224,,4.95985,13713.0,,-1.50101,,,,-0.01319,,,,,,B,1
2025-12-14 15:36:31.310000+00:00,,,,,,,,,,,,,,,,-0.0084,,,,,,,,,-1.57163,,,13298.0,,,,,,,,,,,,B,1
2025-12-14 15:36:31.312000+00:00,-0.00659,,,,,,,,,,,,,,,,,,,,,,,,,,4.80975,,,,,,,-0.00659,,,,,,B,1
2025-12-14 15:36:31.409000+00:00,,,,,,,,,,,,,,,,-0.0042,,,,,,,,,-1.53632,,,12911.0,,,,,,,,,,,,B,1
2025-12-14 15:36:31.413000+00:00,-0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,4.66978,,,-1.39974,,,,-0.0033,,,,,,B,1
2025-12-14 15:36:31.510000+00:00,,,,,,,,,,,,,,,,-0.0021,,,,,,,,,-1.46803,,,12496.0,,,,,,,,,,,,B,1
2025-12-14 15:36:31.513000+00:00,-0.00165,,,,,,,,,,,,,,,,,,,,,,,,,,4.51968,,,-1.50101,,,,-0.00165,,,,,,B,1
2025-12-14 15:36:31.611000+00:00,-0.00082,,,,,,,,,,,,,,,-0.00105,,,,,,,,,-1.48452,,4.36994,12082.0,,-1.49739,,,,-0.00082,,,,,,B,1
2025-12-14 15:36:31.712000+00:00,-0.00041,,,,,,,,,,,,,,,-0.00053,,,,,,,,,-1.49096,,4.21983,11667.0,,,,,,-0.00041,,,,,,B,1
2025-12-14 15:36:31.810000+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,4.06973,11252.0,,-1.50102,,,,,,,,,,B,1
2025-12-14 15:36:31.910000+00:00,-0.00021,,,,,,,,,,,,,,,-0.00026,,,,,,,,,-1.49599,,3.92976,10865.0,,-2.90075,,,,-0.00021,,,,,,B,1
