PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
13,0x0001,false,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
12,0x000a,0,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
11,0x000a,0,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
10,0x0004,0,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
9,0x0004,0,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
8,0x0004,14736,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
7,0x0004,10644,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
6,0x0004,22754,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
5,0x000a,0,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
4,0x000a,10,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
3,0x000a,9,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
2,0x000a,8,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
1,0x0001,false,0x00000000,2025-12-14T15:16:02.949Z,2025-12-14T15:16:02.949Z
39,0x000a,2.0978,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
39,0x000a,2.60055,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
38,0x000a,1.50101,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
38,0x000a,1.7976,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
36,0x000a,3.2117,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
36,0x000a,2.65475,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
35,0x000a,2.31743,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
35,0x000a,1.90922,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
34,0x000a,0.00197172,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
34,0x000a,0.000985861,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
26,0x000a,5.53964,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
26,0x000a,5.7997,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
25,0x000a,3.99993,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
25,0x000a,4.17969,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
23,0x000a,3.2117,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
23,0x000a,2.65475,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
22,0x000a,2.31743,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
22,0x000a,1.90922,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
21,0x000a,0.00197172,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
21,0x000a,0.000985861,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
8,0x0004,15316,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
8,0x0004,16035,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
7,0x0004,11059,0x00000000,2025-12-14T15:16:03.050Z,2025-12-14T15:16:03.050Z
7,0x0004,11556,0x00000000,2025-12-14T15:16:03.154Z,2025-12-14T15:16:03.154Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
38,0x000a,1.60229,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
36,0x000a,2.62765,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
35,0x000a,1.85341,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
34,0x000a,0.00049293,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
26,0x000a,6.00984,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
25,0x000a,4.33992,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
23,0x000a,2.62765,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
22,0x000a,1.85341,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
21,0x000a,0.00049293,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
8,0x0004,16616,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
7,0x0004,11999,0x00000000,2025-12-14T15:16:03.249Z,2025-12-14T15:16:03.249Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
38,0x000a,1.49739,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
36,0x000a,2.36453,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
35,0x000a,1.72785,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
34,0x000a,0.000246465,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
26,0x000a,6.21998,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
25,0x000a,4.48966,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
23,0x000a,2.36453,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
22,0x000a,1.72785,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
21,0x000a,0.000246465,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
8,0x0004,17197,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
7,0x0004,12413,0x00000000,2025-12-14T15:16:03.351Z,2025-12-14T15:16:03.351Z
39,0x000a,2.19907,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
38,0x000a,1.50101,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
36,0x000a,2.23298,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
35,0x000a,1.61262,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
34,0x000a,0.000123233,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
26,0x000a,6.43989,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
25,0x000a,4.63976,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
23,0x000a,2.23298,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
22,0x000a,1.61262,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
21,0x000a,0.000123233,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
8,0x0004,17805,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
7,0x0004,12828,0x00000000,2025-12-14T15:16:03.449Z,2025-12-14T15:16:03.449Z
39,0x000a,2.0978,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
38,0x000a,1.60229,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
36,0x000a,2.21602,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
35,0x000a,1.55682,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
34,0x000a,6.16163e-05,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
26,0x000a,6.64967,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
25,0x000a,4.79999,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
23,0x000a,2.21602,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
22,0x000a,1.55682,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
21,0x000a,6.16163e-05,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
8,0x0004,18385,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
7,0x0004,13271,0x00000000,2025-12-14T15:16:03.552Z,2025-12-14T15:16:03.552Z
36,0x000a,2.15691,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
35,0x000a,1.57955,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
34,0x000a,3.08082e-05,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
26,0x000a,6.85981,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
25,0x000a,4.94973,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
23,0x000a,2.15691,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
22,0x000a,1.57955,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
21,0x000a,3.08082e-05,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
8,0x0004,18966,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
7,0x0004,13685,0x00000000,2025-12-14T15:16:03.650Z,2025-12-14T15:16:03.650Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:16:03.753Z,2025-12-14T15:16:03.753Z
38,0x000a,1.4974,0x00000000,2025-12-14T15:16:03.753Z,2025-12-14T15:16:03.753Z
26,0x000a,7.07972,0x00000000,2025-12-14T15:16:03.753Z,2025-12-14T15:16:03.753Z
25,0x000a,5.09983,0x00000000,2025-12-14T15:16:03.753Z,2025-12-14T15:16:03.753Z
8,0x0004,19574,0x00000000,2025-12-14T15:16:03.753Z,2025-12-14T15:16:03.753Z
7,0x0004,14100,0x00000000,2025-12-14T15:16:03.753Z,2025-12-14T15:16:03.753Z
39,0x000a,2.19907,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
38,0x000a,1.50101,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
36,0x000a,2.12917,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
35,0x000a,1.53847,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
34,0x000a,1.54041e-05,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
26,0x000a,7.28986,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
25,0x000a,5.25969,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
23,0x000a,2.12917,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
22,0x000a,1.53847,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
21,0x000a,1.54041e-05,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
8,0x0004,20155,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
7,0x0004,14542,0x00000000,2025-12-14T15:16:03.849Z,2025-12-14T15:16:03.849Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
38,0x000a,1.59867,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
36,0x000a,2.16412,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
35,0x000a,1.51974,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
34,0x000a,7.70204e-06,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
26,0x000a,7.5,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
25,0x000a,5.40979,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
23,0x000a,2.16412,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
22,0x000a,1.51974,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
21,0x000a,7.70204e-06,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
8,0x0004,20736,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
7,0x0004,14957,0x00000000,2025-12-14T15:16:03.950Z,2025-12-14T15:16:03.950Z
39,0x000a,4.69835,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
38,0x000a,3.39988,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
36,0x000a,2.13277,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
35,0x000a,1.55921,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
34,0x000a,3.85102e-06,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
26,0x000a,7.75969,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
25,0x000a,5.59968,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
23,0x000a,2.13277,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
22,0x000a,1.55921,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
21,0x000a,3.85102e-06,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
8,0x0004,21454,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
7,0x0004,15482,0x00000000,2025-12-14T15:16:04.050Z,2025-12-14T15:16:04.050Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
38,0x000a,1.50102,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
36,0x000a,3.41556,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
35,0x000a,2.47954,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
34,0x000a,1.92551e-06,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
26,0x000a,7.96983,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
25,0x000a,5.74978,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
23,0x000a,3.41556,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
22,0x000a,2.47954,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
21,0x000a,1.92551e-06,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
8,0x0004,22035,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
7,0x0004,15897,0x00000000,2025-12-14T15:16:04.151Z,2025-12-14T15:16:04.151Z
39,0x000a,2.19907,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
38,0x000a,1.50101,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
36,0x000a,2.75849,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
35,0x000a,1.99028,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
34,0x000a,9.62755e-07,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
26,0x000a,8.18974,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
25,0x000a,5.89988,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
23,0x000a,2.75849,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
22,0x000a,1.99028,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
21,0x000a,9.62755e-07,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
8,0x0004,22643,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
7,0x0004,16312,0x00000000,2025-12-14T15:16:04.251Z,2025-12-14T15:16:04.251Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
38,0x000a,1.59867,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
36,0x000a,2.47878,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
35,0x000a,1.74565,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
34,0x000a,4.81377e-07,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
26,0x000a,8.39988,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
25,0x000a,6.05975,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
23,0x000a,2.47878,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
22,0x000a,1.74565,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
21,0x000a,4.81377e-07,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
8,0x0004,23224,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
7,0x0004,16754,0x00000000,2025-12-14T15:16:04.351Z,2025-12-14T15:16:04.351Z
39,0x000a,2.0978,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
38,0x000a,1.50101,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
36,0x000a,2.2901,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
35,0x000a,1.67216,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
34,0x000a,2.40689e-07,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
26,0x000a,8.60966,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
25,0x000a,6.20985,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
23,0x000a,2.2901,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
22,0x000a,1.67216,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
21,0x000a,2.40689e-07,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
8,0x0004,23804,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
7,0x0004,17169,0x00000000,2025-12-14T15:16:04.451Z,2025-12-14T15:16:04.451Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:16:04.650Z,2025-12-14T15:16:04.650Z
36,0x000a,2.19395,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
35,0x000a,1.58658,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
34,0x000a,1.20344e-07,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
26,0x000a,8.81981,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
26,0x000a,9.03971,0x00000000,2025-12-14T15:16:04.650Z,2025-12-14T15:16:04.650Z
25,0x000a,6.35995,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
25,0x000a,6.51982,0x00000000,2025-12-14T15:16:04.650Z,2025-12-14T15:16:04.650Z
23,0x000a,2.19395,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
22,0x000a,1.58658,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
21,0x000a,1.20344e-07,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
8,0x0004,24385,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
8,0x0004,24993,0x00000000,2025-12-14T15:16:04.650Z,2025-12-14T15:16:04.650Z
7,0x0004,17584,0x00000000,2025-12-14T15:16:04.552Z,2025-12-14T15:16:04.552Z
7,0x0004,18026,0x00000000,2025-12-14T15:16:04.650Z,2025-12-14T15:16:04.650Z
39,0x000a,2.19907,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
38,0x000a,1.59867,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
36,0x000a,2.14769,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
35,0x000a,1.5438,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
34,0x000a,6.01722e-08,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
26,0x000a,9.24986,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
25,0x000a,6.66992,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
23,0x000a,2.14769,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
22,0x000a,1.5438,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
21,0x000a,6.01722e-08,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
8,0x0004,25574,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
7,0x0004,18441,0x00000000,2025-12-14T15:16:04.750Z,2025-12-14T15:16:04.750Z
39,0x000a,2.10142,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
38,0x000a,1.50101,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
36,0x000a,2.17338,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
35,0x000a,1.57124,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
34,0x000a,3.00861e-08,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
26,0x000a,9.50991,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
25,0x000a,6.84968,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
23,0x000a,2.17338,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
22,0x000a,1.57124,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
21,0x000a,3.00861e-08,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
8,0x0004,26293,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
7,0x0004,18938,0x00000000,2025-12-14T15:16:04.852Z,2025-12-14T15:16:04.852Z
39,0x000a,2.60056,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
38,0x000a,1.7976,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
36,0x000a,2.1374,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
35,0x000a,1.53612,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
34,0x000a,1.5043e-08,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
26,0x000a,9.71969,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
25,0x000a,7.00991,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
23,0x000a,2.1374,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
22,0x000a,1.53612,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
21,0x000a,1.5043e-08,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
17,0x0001,false,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
8,0x0004,26873,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
7,0x0004,19381,0x00000000,2025-12-14T15:16:04.951Z,2025-12-14T15:16:04.951Z
39,0x000a,2.0978,0x00000000,2025-12-14T15:16:05.051Z,2025-12-14T15:16:05.051Z
38,0x000a,1.60229,0x00000000,2025-12-14T15:16:05.051Z,2025-12-14T15:16:05.051Z
36,0x000a,2.36898,0x00000000,2025-12-14T15:16:05.051Z,2025-12-14T15:16:05.051Z
