PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
19,0x0001,false,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
18,0x0001,false,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
17,0x0001,false,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
16,0x0001,false,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
15,0x0001,false,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
14,0x0001,false,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
13,0x0001,false,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
12,0x000a,0,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
11,0x000a,0,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
10,0x0004,0,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
9,0x0004,0,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
8,0x0004,11031,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
7,0x0004,10312,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
6,0x0004,11722,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
5,0x000a,0,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
4,0x000a,4.2,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
3,0x000a,3.8,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
2,0x000a,4.5,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
1,0x0001,false,0x00000000,2025-12-14T15:30:33.587Z,2025-12-14T15:30:33.587Z
42,0x0001,false,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
40,0x0001,false,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
36,0x000a,-1.71275e-05,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
36,0x000a,-8.56373e-06,0x00000000,2025-12-14T15:30:33.789Z,2025-12-14T15:30:33.789Z
35,0x000a,-0.617903,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
35,0x000a,-0.308951,0x00000000,2025-12-14T15:30:33.789Z,2025-12-14T15:30:33.789Z
34,0x000a,-2.23215e-05,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
34,0x000a,-1.11608e-05,0x00000000,2025-12-14T15:30:33.789Z,2025-12-14T15:30:33.789Z
23,0x000a,-1.71275e-05,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
23,0x000a,-8.56373e-06,0x00000000,2025-12-14T15:30:33.789Z,2025-12-14T15:30:33.789Z
22,0x000a,-0.617903,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
22,0x000a,-0.308951,0x00000000,2025-12-14T15:30:33.789Z,2025-12-14T15:30:33.789Z
21,0x000a,-2.23215e-05,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
21,0x000a,-1.11608e-05,0x00000000,2025-12-14T15:30:33.789Z,2025-12-14T15:30:33.789Z
18,0x0001,true,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
16,0x0001,true,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
14,0x0001,true,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
4,0x000a,1,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
3,0x000a,1,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
2,0x000a,2,0x00000000,2025-12-14T15:30:33.689Z,2025-12-14T15:30:33.689Z
36,0x000a,-4.28186e-06,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
35,0x000a,-0.154476,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
34,0x000a,-5.58038e-06,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
26,0x000a,3.95978,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
25,0x000a,3.6697,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
24,0x000a,4.12977,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
23,0x000a,-4.28186e-06,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
22,0x000a,-0.154476,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
21,0x000a,-5.58038e-06,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
8,0x0004,10948,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
7,0x0004,10146,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
6,0x0004,11418,0x00000000,2025-12-14T15:30:33.887Z,2025-12-14T15:30:33.887Z
39,0x000a,-0.300202,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
38,0x000a,-0.600405,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
37,0x000a,-1.09954,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
26,0x000a,3.75,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
25,0x000a,3.51997,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
24,0x000a,3.85995,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
8,0x0004,10368,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
7,0x0004,9732,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
6,0x0004,10672,0x00000000,2025-12-14T15:30:33.987Z,2025-12-14T15:30:33.987Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
38,0x000a,-1.4974,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
37,0x000a,-2.6982,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
36,0x000a,-0.150103,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
35,0x000a,-0.37744,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
34,0x000a,-0.549772,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
23,0x000a,-0.150103,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
22,0x000a,-0.37744,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
21,0x000a,-0.549772,0x00000000,2025-12-14T15:30:34.090Z,2025-12-14T15:30:34.090Z
39,0x000a,-2.20269,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
38,0x000a,-1.60228,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
37,0x000a,-2.8031,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
36,0x000a,-1.12395,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
35,0x000a,-0.937419,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
34,0x000a,-1.62399,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
26,0x000a,3.52973,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
25,0x000a,3.35974,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
24,0x000a,3.57964,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
23,0x000a,-1.12395,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
22,0x000a,-0.937419,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
21,0x000a,-1.62399,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
8,0x0004,9759,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
7,0x0004,9289,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
6,0x0004,9897,0x00000000,2025-12-14T15:30:34.190Z,2025-12-14T15:30:34.190Z
39,0x000a,-2.49928,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
38,0x000a,-1.7976,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
37,0x000a,-3.29861,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
36,0x000a,-1.66332,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
35,0x000a,-1.26985,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
34,0x000a,-2.21354,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
26,0x000a,3.2798,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
25,0x000a,3.17998,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
24,0x000a,3.24978,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
23,0x000a,-1.66332,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
22,0x000a,-1.26985,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
21,0x000a,-2.21354,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
8,0x0004,9068,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
7,0x0004,8792,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
6,0x0004,8985,0x00000000,2025-12-14T15:30:34.289Z,2025-12-14T15:30:34.289Z
39,0x000a,-2.19908,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
38,0x000a,-1.60228,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
37,0x000a,-2.69821,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
36,0x000a,-2.0813,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
35,0x000a,-1.53373,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
34,0x000a,-2.75608,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
26,0x000a,3.0599,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
25,0x000a,3.01975,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
24,0x000a,2.97996,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
23,0x000a,-2.0813,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
22,0x000a,-1.53373,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
21,0x000a,-2.75608,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
8,0x0004,8460,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
7,0x0004,8349,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
6,0x0004,8239,0x00000000,2025-12-14T15:30:34.389Z,2025-12-14T15:30:34.389Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
38,0x000a,-1.50101,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
37,0x000a,-2.8031,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
36,0x000a,-2.14019,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
35,0x000a,-1.56801,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
34,0x000a,-2.72714,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
26,0x000a,2.84975,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
25,0x000a,2.86965,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
24,0x000a,2.69965,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
23,0x000a,-2.14019,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
22,0x000a,-1.56801,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
21,0x000a,-2.72714,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
8,0x0004,7879,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
7,0x0004,7934,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
6,0x0004,7464,0x00000000,2025-12-14T15:30:34.490Z,2025-12-14T15:30:34.490Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
38,0x000a,-1.4974,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
37,0x000a,-2.79948,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
36,0x000a,-2.1208,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
35,0x000a,-1.53451,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
34,0x000a,-2.76512,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
26,0x000a,2.63997,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
25,0x000a,2.71991,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
24,0x000a,2.4197,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
23,0x000a,-2.1208,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
22,0x000a,-1.53451,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
21,0x000a,-2.76512,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
8,0x0004,7299,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
7,0x0004,7520,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
6,0x0004,6690,0x00000000,2025-12-14T15:30:34.590Z,2025-12-14T15:30:34.590Z
36,0x000a,-2.1093,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
35,0x000a,-1.51595,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
34,0x000a,-2.7823,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
26,0x000a,2.4197,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
25,0x000a,2.55968,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
24,0x000a,2.14988,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
23,0x000a,-2.1093,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
22,0x000a,-1.51595,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
21,0x000a,-2.7823,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
14,0x0001,false,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
8,0x0004,6690,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
7,0x0004,7077,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
6,0x0004,5944,0x00000000,2025-12-14T15:30:34.687Z,2025-12-14T15:30:34.687Z
39,0x000a,-2.20269,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
38,0x000a,-1.60228,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
37,0x000a,-2.69821,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
26,0x000a,2.20992,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
25,0x000a,2.40994,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
24,0x000a,1.86994,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
8,0x0004,6110,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
7,0x0004,6663,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
6,0x0004,5170,0x00000000,2025-12-14T15:30:34.789Z,2025-12-14T15:30:34.789Z
39,0x000a,-2.0978,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
38,0x000a,-1.4974,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
37,0x000a,-2.79948,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
36,0x000a,-2.156,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
35,0x000a,-1.55912,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
34,0x000a,-2.74025,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
26,0x000a,1.99978,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
25,0x000a,2.25984,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
24,0x000a,1.70971,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
23,0x000a,-2.156,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
22,0x000a,-1.55912,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
21,0x000a,-2.74025,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
8,0x0004,5529,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
7,0x0004,6248,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
6,0x0004,4727,0x00000000,2025-12-14T15:30:34.888Z,2025-12-14T15:30:34.888Z
39,0x000a,-4.20284,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
38,0x000a,-3.09968,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
37,0x000a,-1.60229,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
36,0x000a,-2.1269,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
35,0x000a,-1.52826,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
34,0x000a,-2.76987,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
26,0x000a,1.78964,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
25,0x000a,2.09997,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
23,0x000a,-2.1269,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
22,0x000a,-1.52826,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
21,0x000a,-2.76987,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
8,0x0004,4948,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
7,0x0004,5806,0x00000000,2025-12-14T15:30:34.990Z,2025-12-14T15:30:34.990Z
39,0x000a,-2.59693,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
38,0x000a,-1.80122,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
37,0x000a,0,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
36,0x000a,-3.16487,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
35,0x000a,-2.31397,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
34,0x000a,-2.18608,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
26,0x000a,1.52995,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
25,0x000a,1.91985,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
23,0x000a,-3.16487,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
22,0x000a,-2.31397,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
21,0x000a,-2.18608,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
8,0x0004,4230,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
7,0x0004,5308,0x00000000,2025-12-14T15:30:35.088Z,2025-12-14T15:30:35.088Z
40,0x0001,true,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
38,0x000a,-1.50101,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
36,0x000a,-2.8809,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
35,0x000a,-2.05759,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
34,0x000a,-1.09304,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
26,0x000a,1.31981,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
25,0x000a,1.76975,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
23,0x000a,-2.8809,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
22,0x000a,-2.05759,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
21,0x000a,-1.09304,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
8,0x0004,3649,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
7,0x0004,4893,0x00000000,2025-12-14T15:30:35.190Z,2025-12-14T15:30:35.190Z
39,0x000a,-2.19907,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
38,0x000a,-1.59867,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
36,0x000a,-2.49116,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
35,0x000a,-1.7793,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
34,0x000a,-0.546519,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
26,0x000a,1.0999,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
25,0x000a,1.60988,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
23,0x000a,-2.49116,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
22,0x000a,-1.7793,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
21,0x000a,-0.546519,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
18,0x0001,false,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
8,0x0004,3041,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
7,0x0004,4451,0x00000000,2025-12-14T15:30:35.288Z,2025-12-14T15:30:35.288Z
39,0x000a,-2.10142,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
38,0x000a,-1.50101,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
36,0x000a,-2.34512,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
35,0x000a,-1.68899,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
34,0x000a,-0.273259,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
26,0x000a,0.889757,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
25,0x000a,1.45978,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
23,0x000a,-2.34512,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
22,0x000a,-1.68899,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
21,0x000a,-0.273259,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
8,0x0004,2460,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
7,0x0004,4036,0x00000000,2025-12-14T15:30:35.389Z,2025-12-14T15:30:35.389Z
